ObsID,SID,Observer,Unit,Species,Count,Size.Class,Substrate,Overhead.Cover,Instream.Cover,Hydrology.Code,Water.Depth..m.,Est.Size,LWD..,Comments
15081,668,DH,170,NONE,0,,NA,NA,,,NA,NA,NA,Nada!
15082,668,KL,173,RBTS,1,,345,2,BCD,Riffle,0.6,110,0,
15083,668,KL,173,RBTS,2,,345,0,CE,Riffle,0.6,90,0,
15084,668,KL,169,RBT,1,,345,1,BC,Glide,0.8,500,0,
15085,668,KL,174,RBTS,1,,45,0,A,Glide,0.8,165,0,
15086,668,DH,174,SASU,2,,234,0,A,Glide,0.9,350,0,
15087,669,CJC,226,SASU,8,,3456,0,E,Glide,1.6,400,0,
15088,669,CJC,226,WAG,16,,3456,0,E,Glide,1,60,0,
15089,669,CJC,228,MIN,300,,3456,1,BDE,Glide Edgewater,0.3,15,0,
15090,669,CJC,228,SASU,38,,3456,1,BDE,Glide Edgewater,0.6,25,0,
15091,669,CJC,228,SASU,42,,3456,1,BDE,Glide Edgewater,0.8,40,0,
15092,669,CJC,228,SASU,17,,3456,1,BDE,Glide Edgewater,1,50,0,
15093,669,CJC,228,SASQ/HH,23,,3456,1,BCDE,Glide Edgewater,1.2,30,0,
15094,669,DH,225,SASQ/HH,13,,23,0,E,Glide Edgewater,0.4,100,0,
15095,669,DH,225,SASQ/HH,7,,23,0,E,Glide Edgewater,0.4,90,0,
15096,669,DH,225,SASQ/HH,3,,23,0,E,Glide Edgewater,0.4,70,0,
15097,669,DH,225,SASU,4,,23,0,A,Glide Edgewater,0.4,70,0,
15098,669,DH,225,WAG,25,,23,0,A,Glide Edgewater,0.2,45,0,
15099,669,DH,221,SASU,1,,124,0,E,Glide Edgewater,0.5,50,0,
15100,669,FV,226,SASU,1,,2345,0,A,Glide,1.5,450,0,
15101,669,FV,226,SASU,3,,2345,0,E,Glide,0.9,40,0,
15102,669,FV,229,SASU,7,,2,0,E,Glide Edgewater,0.5,50,0,
15103,669,FV,229,SASU,45,,2,0,E,Glide Edgewater,0.5,35,0,
15104,669,FV,229,SASQ/HH,21,,234,0,BCE,Glide Edgewater,0.4,30,0,
2340,80,AH,19,RBTS,1,II,4,0,B,Riffle Edgewater,0.15,60,0,
15105,669,FV,229,SASQ/HH,5,,234,0,BCE,Glide Edgewater,0.4,40,0,
15106,669,FV,229,SASU,70,,234,0,BCE,Glide Edgewater,0.4,40,0,
15107,669,FV,229,SASU,70,,234,0,BCE,Glide Edgewater,0.4,50,0,
15108,669,FV,229,SASQ/HH,20,,2,0,BE,Backwater,0.3,40,0,
15109,669,FV,229,SASQ/HH,15,,34,1,BE,Glide Edgewater,0.2,45,0,
15110,670,KL,215A,RBTS,2,,34,0,E,Glide,0.4,85,0,
15111,670,KL,215A,RBTS,1,,34,0,E,Glide,0.4,90,0,
15112,670,KL,215A,RBTS,1,,2345,1,BCDEF,Riffle Edgewater,1.2,150,0,
15113,670,KL,215A,RBTS,1,,2345,1,BCDEF,Riffle Edgewater,1.2,100,0,
15114,670,KL,215A,RBTS,1,,2345,1,BCDEF,Riffle Edgewater,1.2,90,0,
15115,670,KL,216,NONE,0,,NA,NA,,,NA,NA,NA,None observed
15116,670,KL,215B,RBTS,1,,45,3,BC,Riffle Edgewater,0.5,110,0,
15117,670,FV,210,SASU,2,,234,0,BE,Glide Edgewater,0.3,70,0,
15118,670,FV,210,SASU,1,,345,0,A,Riffle,0.4,120,0,
15119,670,FV,210,RBTS,1,,345,0,A,Riffle,0.4,100,0,
15120,670,FV,210,RBTS,1,,345,0,A,Riffle,0.4,110,0,
15121,670,FV,210,RBTS,1,,345,0,A,Riffle,0.4,140,0,
15122,670,CJC,210,SASU,3,,234,1,BD,Glide Edgewater,0.4,40,0,
15123,670,CJC,210,RBTS,4,,34,0,A,Glide Edgewater,0.6,100,0,
15124,670,CJC,210,RBTS,6,,34,0,A,Glide Edgewater,0.6,90,0,
15125,670,CJC,210,RBTS,1,,34,0,A,Glide Edgewater,0.8,140,0,
15126,670,CJC,210,RBTS,3,,34,0,A,Glide Edgewater,0.8,110,0,
15127,670,CJC,210,SCP,1,,12,0,BE,Glide Edgewater,0.4,60,0,
15128,670,CJC,210,SASU,16,,12,0,BE,Glide Edgewater,0.4,45,0,
15129,670,CJC,210,RBTS,5,,34,1,BD,Glide Edgewater,0.5,90,0,
15130,670,CJC,210,RBTS,2,,34,1,BD,Glide Edgewater,0.5,100,0,
15131,670,CJC,210,RBTS,1,,34,1,BCD,Glide,0.8,170,0,
15132,671,CJC,189,SASU,7,,2,0,BE,Pool,0.8,65,0,
15133,671,CJC,189,SASQ/HH,35,,23,1,BD,Pool,0.5,25,0,
15134,671,CJC,189,SASQ/HH,3,,2,0,BE,Pool,2,450,0,
15135,671,CJC,185,RBT,1,,34,0,A,Glide,1.5,250,0,
15136,671,CJC,185,RBTS,1,,34,1,BDE,Riffle Edgewater,0.4,100,0,
2341,80,AH,23,CHN,20,I,3,1,E,Riffle,0.2,45,0,
15137,671,DH,189,RBTS,1,,234,1,EF,Glide Edgewater,1,120,0,
15138,671,DH,189,RBTS,1,,234,1,EF,Glide Edgewater,1,130,0,
15139,671,DH,189,SASQ/HH,1,,234,1,EF,Glide Edgewater,0.7,50,0,
15140,671,DH,189,SASQ/HH,16,,2,2,BCE,Glide Edgewater,0.4,45,0,
15141,671,DH,189,RBTS,1,,23,0,A,Glide,1.3,100,0,
15142,671,DH,189,SASQ/HH,20,,12,1,BE,Glide Edgewater,0.1,40,0,
15143,671,DH,189,SASQ/HH,10,,12,1,BE,Glide Edgewater,0.1,50,0,
15144,671,DH,189,SASQ/HH,3,,12,1,BE,Glide Edgewater,0.1,55,0,
15145,671,DH,189,SASU,1,,25,0,B,Glide Edgewater,0.8,50,0,
15147,671,DH,189,RBTS,2,,34,0,A,Glide,0.6,130,0,
15148,671,DH,189,RBTS,4,,34,0,A,Glide,0.6,110,0,
15150,671,KL,189,RBTS,1,,345,0,A,Glide,0.8,100,0,
15151,671,KL,189,RBTS,1,,345,0,A,Glide,0.8,75,0,
15152,671,KL,189,RBTS,1,,345,0,A,Glide,0.8,100,0,
15153,671,KL,189,RBTS,1,,345,0,C,Glide,0.8,170,0,
15154,671,KL,189,RBTS,1,,45,0,BC,Glide,0.6,150,0,
15155,671,KL,189,RBTS,1,,45,2,A,Riffle,0.5,120,0,
15156,671,KL,189,RBTS,1,,45,2,A,Riffle,0.5,180,0,
15157,671,KL,189,RBTS,1,,45,1,CD,Riffle Edgewater,0.5,80,0,
15158,671,KL,189,RBTS,1,,45,1,CD,Riffle Edgewater,0.5,110,0,
15159,671,KL,189,RBTS,1,,2,1,BC,Riffle Edgewater,0.5,110,0,
15160,671,KL,189,RBTS,1,,345,2,A,Riffle,0.6,130,0,
15161,671,KL,189,RBTS,1,,345,2,A,Riffle,0.6,180,0,
15162,671,KL,189,RBTS,1,,345,2,A,Riffle,0.6,150,0,
15163,671,KL,189,RBTS,1,,345,2,A,Riffle,0.6,90,0,
15164,672,DH,266,SASU,1,,145,0,E,Glide Edgewater,0.7,40,0,
15165,672,DH,266,SASU,1,,145,0,E,Glide Edgewater,0.7,50,0,
15166,672,DH,266,SASQ/HH,4,,145,0,E,Glide Edgewater,0.3,45,0,
15167,672,DH,266,SASU,1,,145,0,A,Glide,1,60,0,
15168,672,LL,268,MIN,200,,12,0,BE,Backwater,0.3,20,0,
15169,672,LL,268,MIN,100,,12,2,BE,Backwater,0.4,10,0,
2342,80,AH,23,RBTS,5,I,3,1,E,Riffle,0.15,25,0,
15170,672,LL,268,SASU,25,,12,2,BE,Backwater,0.4,40,0,
15172,672,LL,268,SASQ/HH,20,,12,0,E,Backwater,0.5,90,0,
15173,672,LL,268,SASU,40,,12,0,E,Backwater,0.5,50,0,
15174,672,LL,268,SASQ/HH,40,,12,0,E,Backwater,0.5,50,0,
15175,672,LL,268,WAG,20,,12,0,E,Backwater,0.5,65,0,
15176,672,LL,268,CHN,1,,12,0,E,Backwater,0.5,90,0,Hiding behind underwater plants
15177,672,LL,268,SASQ/HH,10,,12,0,E,Backwater,0.5,110,0,
15178,672,MB,268,SASQ/HH,60,,3,0,BE,Glide Edgewater,0.3,50,0,
15179,672,MB,268,SASU,4,,3,0,BE,Glide Edgewater,0.3,50,0,
15180,672,MB,268,SASU,6,,3,0,BE,Glide Edgewater,0.3,60,0,
15181,672,MB,268,MIN,20,,2,1,EF,Glide Edgewater,0.2,20,0,
15182,672,MB,268,WAG,4,,23,0,A,Glide Edgewater,0.4,45,0,
15183,672,MB,268,WAG,6,,23,0,A,Glide Edgewater,0.4,55,0,
15184,672,MB,268,WAG,5,,23,0,A,Glide Edgewater,0.4,75,0,
15185,672,MB,268,RBTS,2,,45,0,A,Riffle,0.4,200,0,
15186,672,MB,268,RBTS,1,,45,0,A,Riffle,0.4,250,0,
15187,673,LL,323A,SASU,40,,2345,1,BE,Glide Edgewater,0.3,40,0,
15188,673,LL,323A,SASU,5,,2345,1,BE,Glide Edgewater,0.3,70,0,
15189,673,LL,323A,SASQ/HH,15,,2345,1,BE,Glide Edgewater,0.3,70,0,
15190,673,LL,323A,SASQ/HH,4,,2345,1,BE,Glide Edgewater,0.3,120,0,
15191,673,LL,323A,MIN,50,,2345,1,BE,Glide Edgewater,0.3,20,0,
15192,673,LL,323A,SASU,10,,2345,1,BE,Glide Edgewater,0.3,90,0,
15193,673,KL,323A,SASQ/HH,10,,34,1,BE,Riffle Edgewater,0.4,40,0,
15194,673,KL,323A,SASU,3,,34,1,BE,Riffle Edgewater,0.4,40,0,
15195,673,KL,323A,SASU,1,,34,1,BE,Glide Edgewater,0.8,130,0,
15196,673,KL,323A,SASU,5,,34,1,BE,Glide Edgewater,0.8,100,0,
15197,673,KL,323A,SASQ/HH,2,,34,1,BE,Glide Edgewater,0.8,110,0,
15198,673,KL,323A,SASQ/HH,20,,34,1,BE,Glide Edgewater,0.8,50,0,
15199,673,KL,323A,SASQ/HH,10,,234,1,BE,Glide Edgewater,0.5,60,0,
15200,673,KL,323A,SASU,20,,234,1,BE,Glide Edgewater,0.5,50,0,
15201,673,KL,323A,SASU,15,,234,1,BE,Glide Edgewater,0.5,60,0,
2343,80,AH,23,RBTS,1,I,4,0,A,Glide,0.6,40,0,
15202,673,KL,323B,MIN,50,,234,1,BE,Glide Edgewater,0.5,25,0,
15203,673,KL,323B,SASU,1,,34,0,E,Glide Edgewater,0.4,90,0,
15204,673,KL,323B,SASU,34,,34,0,E,Glide Edgewater,0.4,50,0,
15205,673,KL,323B,SASU,24,,34,0,E,Glide Edgewater,0.4,70,0,
15206,673,KL,323B,SASQ/HH,10,,34,0,E,Glide Edgewater,0.4,70,0,
15207,673,KL,323B,SASQ/HH,15,,34,0,E,Glide Edgewater,0.4,50,0,
15208,673,DH,323B,RBTS,1,,34,0,A,Glide,0.7,110,0,
15209,673,DH,323B,SASU,2,,34,0,E,Glide Edgewater,0.5,50,0,
15210,673,DH,323B,SASQ/HH,1,,34,0,E,Glide Edgewater,0.4,50,0,
15211,673,DH,323B,SCP,1,,45,0,E,Glide Edgewater,0.7,60,0,
15212,673,DH,323B,SASQ/HH,5,,45,0,E,Glide Edgewater,0.5,120,0,
15213,673,DH,323B,SASQ/HH,17,,45,0,E,Glide Edgewater,0.5,100,0,
15214,673,DH,323B,SASQ/HH,14,,45,0,E,Glide Edgewater,0.5,90,0,
15215,673,DH,323B,SASU,4,,1,0,E,Glide Edgewater,1.5,80,0,
15216,673,DH,323B,SASU,5,,45,0,BE,Glide Edgewater,0.7,60,0,
15217,673,DH,323B,SASU,14,,45,0,BE,Glide Edgewater,0.7,50,0,
15218,673,DH,323B,SASU,5,,45,0,BE,Glide Edgewater,0.7,70,0,
15219,673,DH,323B,SASQ/HH,20,,345,0,A,Glide Edgewater,0.7,100,0,
15220,673,DH,323B,SASQ/HH,30,,345,0,A,Glide Edgewater,0.7,90,0,
15221,674,KL,402,SASQ/HH,300,,156,1,CDE,Glide Edgewater,0.9,65,0,log-bank
15222,674,KL,402,SASQ/HH,150,,156,1,CDE,Glide Edgewater,0.9,40,0,
15223,674,KL,402,SASU,100,,156,1,CDE,Glide Edgewater,0.9,50,0,
15224,674,KL,402,SASU,50,,156,1,CDE,Glide Edgewater,0.9,75,0,
15225,674,KL,402,SCP,1,,156,1,CDE,Glide Edgewater,0.9,40,0,
15226,674,KL,402,BGS,10,,156,1,CDE,Glide Edgewater,1.5,60,0,
15227,674,KL,402,BGS,3,,156,1,CDE,Glide Edgewater,1.5,80,0,
15228,674,KL,402,TP,10,,156,0,CE,Glide Edgewater,1.5,70,0,
15229,674,KL,402,TP,5,,156,0,CE,Glide Edgewater,2,100,0,
15230,674,KL,402,SASQ/HH,10,,45,0,C,Glide,1.5,200,0,
15231,674,KL,402,SASQ/HH,5,,45,0,C,Glide,1.5,150,0,
15232,674,KL,402,SASQ/HH,4,,45,0,C,Glide,1.5,120,0,
2344,80,AH,23,CHN,1,I,3,1,B,Glide Edgewater,0.05,30,0,
15233,674,KL,402,SASQ/HH,6,,45,0,C,Glide,1.5,250,0,
15234,674,KL,402,SASQ/HH,150,,345,0,E,Glide,0.6,50,0,
15235,674,KL,402,SASQ/HH,100,,345,0,E,Glide,0.6,70,0,
15236,674,KL,402,SASU,40,,345,0,E,Glide,0.6,70,0,
15237,674,KL,402,SASU,20,,345,0,E,Glide,0.6,60,0,
15238,674,KL,402,SASU,100,,345,0,E,Glide,0.6,40,0,
15239,674,LL,403,MIN,50,,23,0,E,Glide Edgewater,0.3,20,0,
15240,674,LL,403,SASU,30,,23,0,E,Glide Edgewater,0.3,40,0,
15241,674,LL,403,SASQ/HH,20,,23,0,E,Glide Edgewater,0.3,30,0,
15242,674,LL,403,SASQ/HH,15,,23,0,E,Glide Edgewater,0.3,90,0,
15243,674,LL,403,SASQ/HH,15,,23,0,E,Glide Edgewater,0.3,120,0,
15244,674,LL,403,SASU,5,,23,0,E,Glide Edgewater,0.3,90,0,
15245,674,LL,403,SASQ/HH,10,,1234,0,CE,Glide,0.4,110,0,
15246,674,LL,403,SASQ/HH,2,,1234,0,CE,Glide,0.4,150,0,
15247,674,LL,403,SASQ/HH,10,,1234,0,CE,Glide,0.4,80,0,
15248,674,LL,403,SASU,5,,1234,0,CE,Glide,0.4,100,0,
15249,674,LL,403,SASQ/HH,25,,145,0,CE,Glide,2.5,130,0,
15250,674,LL,403,SASQ/HH,10,,145,0,CE,Glide,2.5,250,0,
15251,674,LL,403,SASU,5,,145,0,CE,Glide,2.5,150,0,
15252,674,LL,403,SASQ/HH,30,,145,0,CE,Glide,2.5,100,0,
15253,674,LL,403,SASQ/HH,20,,145,0,CE,Glide,2.5,90,0,
15254,674,LL,403,BGS,5,,145,0,CE,Glide,2.5,70,0,
15255,674,LL,403,TP,25,,145,0,CE,Glide,2.5,70,0,
15256,674,LL,403,TP,1,,145,0,CE,Glide,2.5,90,0,
15257,674,LL,403,TP,5,,145,0,CE,Glide,2.5,60,0,
15258,674,LL,403,SASQ/HH,1,,145,0,CE,Glide,2.5,400,0,
15259,674,LL,403,SASU,1,,145,0,CE,Glide,2.5,350,0,
15260,674,MB,397,SASQ/HH,30,,13,0,E,Glide Edgewater,0.3,50,0,
15261,674,MB,397,SASQ/HH,40,,13,0,E,Glide Edgewater,0.3,60,0,
15262,674,MB,397,SASQ/HH,10,,13,0,E,Glide Edgewater,0.3,70,0,
15263,674,MB,397,SASU,25,,13,0,E,Glide Edgewater,0.4,50,0,
15264,674,MB,397,SASU,5,,13,0,E,Glide Edgewater,0.4,60,0,
15265,674,MB,397,SASQ/HH,100,,23,0,E,Glide Edgewater,0.3,35,0,
15266,674,MB,397,SASU,45,,23,0,E,Glide Edgewater,0.4,45,0,
1067,46,KM,105,NONE,0,,NA,NA,,,NA,NA,NA,
15267,674,MB,397,SASU,2,,23,0,E,Glide Edgewater,0.7,80,0,
15268,674,MB,397,SASU,1,,23,0,E,Glide Edgewater,0.7,75,0,
15269,674,MB,403,MIN,20,,34,0,E,Glide Edgewater,0.2,20,0,
15270,674,MB,403,SASQ/HH,40,,34,0,E,Glide Edgewater,0.2,45,0,
15271,674,MB,403,SASQ/HH,40,,34,0,E,Glide Edgewater,0.3,45,0,
15272,674,MB,403,SASQ/HH,60,,34,0,E,Glide Edgewater,0.3,65,0,
15273,674,MB,403,SASU,20,,34,0,E,Glide Edgewater,0.4,55,0,
15274,674,MB,403,SASU,11,,34,0,E,Glide Edgewater,0.5,65,0,
15275,674,MB,403,SASQ/HH,10,,34,0,E,Glide Edgewater,0.4,120,0,
15276,674,MB,403,SASQ/HH,15,,34,0,E,Glide Edgewater,0.4,150,0,
15277,674,MB,403,SASQ/HH,3,,34,0,E,Glide Edgewater,0.4,200,0,
15278,675,MB,408,MIN,300,,234,1,BCE,Glide Edgewater,0.1,30,0,
15279,675,MB,408,SASQ/HH,250,,234,1,BCE,Glide Edgewater,0.3,35,0,
15280,675,MB,408,SASQ/HH,200,,234,1,BCE,Glide Edgewater,0.3,45,0,
15281,675,MB,408,SASQ/HH,150,,234,1,BCE,Glide Edgewater,0.3,55,0,
15282,675,MB,408,SASQ/HH,120,,234,1,BCE,Glide Edgewater,0.4,65,0,
15283,675,MB,408,SASQ/HH,65,,234,1,BCE,Glide Edgewater,0.4,75,0,
15284,675,MB,408,SASU,60,,234,1,BCE,Glide Edgewater,0.4,45,0,
15285,675,MB,408,SASU,25,,234,1,BCE,Glide Edgewater,0.4,55,0,
15286,675,MB,408,SASU,15,,234,1,BCE,Glide Edgewater,0.4,65,0,
15287,675,MB,408,SASU,4,,234,1,BCE,Glide Edgewater,0.5,80,0,
15288,675,MB,408,TP,15,,23,0,E,Glide Edgewater,0.7,50,0,
15289,675,MB,408,TP,10,,23,0,E,Glide Edgewater,0.7,60,0,
15290,675,MB,408,SASQ/HH,35,,23,2,BCE,Glide Edgewater,0.4,120,0,
15291,676,DH,424,SASQ/HH,15,,1245,0,E,Glide Edgewater,0.6,50,0,
15292,676,DH,424,SASQ/HH,32,,1245,0,E,Glide Edgewater,0.6,60,0,
15293,676,DH,424,SASQ/HH,30,,1245,0,E,Glide Edgewater,0.6,55,0,
15294,676,DH,424,SASQ/HH,25,,1245,0,E,Glide Edgewater,0.6,50,0,
15295,676,DH,424,SASU,22,,1245,0,E,Glide Edgewater,0.7,70,0,
15296,676,DH,424,SASU,37,,1245,0,E,Glide Edgewater,0.7,80,0,
15297,676,DH,424,SASU,28,,1245,0,E,Glide Edgewater,0.7,60,0,
1073,47,KM,124,NONE,0,,NA,NA,,,NA,NA,NA,
15298,676,DH,424,SASU,18,,1245,0,E,Glide Edgewater,0.7,100,0,
15299,676,DH,424,SASU,5,,1245,0,E,Glide Edgewater,0.7,120,0,
15300,676,DH,424,SCP,1,,1245,0,E,Glide Edgewater,0.9,70,0,
15301,676,KL,424,SASU,550,,45,1,E,Glide Edgewater,0.5,50,0,
15302,676,KL,424,SASQ/HH,1000,,45,1,E,Glide Edgewater,0.5,50,0,
15303,676,KL,424,SASU,75,,45,0,E,Glide Edgewater,0.6,80,0,
15304,676,KL,424,SASU,25,,45,0,E,Glide Edgewater,0.6,120,0,
15305,676,KL,424,SASQ/HH,12,,45,0,E,Glide Edgewater,0.6,150,0,
15306,676,KL,424,SASQ/HH,3,,45,0,E,Glide Edgewater,0.8,200,0,
15307,676,KL,424,SASQ/HH,50,,45,0,E,Glide Edgewater,0.5,100,0,
15308,676,LL,426,MIN,30,,12,0,EF,Glide Edgewater,0.3,25,0,
15309,676,LL,426,SASU,25,,12,0,EF,Glide Edgewater,0.3,30,0,
15310,676,LL,426,SASQ/HH,10,,12,0,EF,Glide Edgewater,0.3,30,0,
15311,676,LL,426,MIN,50,,12,0,EF,Glide Edgewater,0.3,20,0,
15312,676,LL,426,SASQ/HH,10,,12,0,EF,Glide Edgewater,0.3,70,0,
15313,676,LL,426,SASU,10,,12,0,EF,Glide Edgewater,0.3,60,0,
15314,676,LL,426,TP,25,,12,0,EF,Glide Edgewater,0.3,50,0,
15315,676,LL,426,TP,7,,12,0,EF,Glide Edgewater,0.3,70,0,
15316,676,LL,426,SASQ/HH,20,,12,0,EF,Glide Edgewater,0.3,90,0,
15317,676,LL,426,SASU,10,,12,0,EF,Glide Edgewater,0.3,80,0,
15318,676,LL,426,SASQ/HH,50,,12,0,BCE,Glide,2,90,0,
15319,676,LL,426,SASQ/HH,20,,12,0,BCE,Glide,2,100,0,
15320,676,LL,426,SASU,5,,12,0,BCE,Glide,2,100,0,
15321,676,LL,426,SASQ/HH,1,,12,0,BCE,Glide,2,250,0,
15322,676,LL,426,TP,25,,12,0,BCE,Glide,2,70,0,
15323,676,LL,426,TP,10,,12,0,BCE,Glide,2,60,0,
15324,676,LL,426,TP,10,,12,0,BCE,Glide,2,80,0,
15325,676,LL,426,TP,1,,12,0,BCE,Glide,2,90,0,
15326,676,LL,426,SASU,5,,12,0,BCE,Glide,2,40,0,
15327,676,LL,426,SASQ/HH,10,,12,0,BCE,Glide,2,50,0,
15328,676,LL,426,MIN,50,,12,0,BE,Glide Edgewater,0.2,20,0,
15329,676,LL,426,SASU,5,,12,0,BE,Glide Edgewater,0.2,40,0,
15330,676,LL,426,SASQ/HH,5,,12,0,BE,Glide Edgewater,0.2,50,0,
1074,47,KM,123,NONE,0,,NA,NA,,,NA,NA,NA,
15331,676,LL,426,MIN,20,,12,0,BE,Glide Edgewater,0.2,10,0,
15332,676,LL,426,SASQ/HH,50,,123,0,BE,Glide,1.5,70,0,
15333,676,LL,426,LMB,1,,123,0,BE,Glide,1.5,150,0,
15334,676,LL,426,SCP,2,,123,0,BE,Glide,1.5,70,0,
15335,676,LL,426,SASU,10,,123,0,BE,Glide,1.5,50,0,
15336,676,LL,426,SASQ/HH,5,,123,0,BE,Glide,1.5,90,0,
15337,676,LL,426,MIN,100,,1234,0,E,Glide Edgewater,0.3,15,0,
15338,676,LL,426,MIN,100,,1234,0,E,Glide Edgewater,0.3,20,0,
15339,676,LL,426,SASU,50,,1234,0,E,Glide Edgewater,0.3,30,0,
15340,676,LL,426,SASU,15,,1234,0,E,Glide Edgewater,0.3,50,0,
15341,676,LL,426,SASQ/HH,10,,1234,0,E,Glide Edgewater,0.3,60,0,
15342,676,LL,426,SASQ/HH,40,,1234,0,E,Glide Edgewater,0.3,40,0,
15343,676,LL,426,SASQ/HH,20,,1234,0,E,Glide Edgewater,0.3,80,0,
15344,676,LL,426,SASQ/HH,5,,1234,0,E,Glide Edgewater,0.3,150,0,
15345,676,LL,426,RBTS,1,,1234,0,E,Glide Edgewater,0.3,80,0,Super duper dark and weak
15346,677,DH,502,SASQ/HH,15,,2,0,E,Glide,1,110,0,
15347,677,DH,502,SASQ/HH,7,,2,0,E,Glide,1,80,0,
15348,677,DH,502,SASU,120,,2,0,E,Glide,1,60,0,
15349,677,DH,502,SASU,15,,2,0,E,Glide,1,70,0,
15350,677,DH,502,SASU,30,,2,0,E,Glide Edgewater,1,50,0,
15351,677,DH,502,SASQ/HH,14,,12,0,E,Glide Edgewater,0.1,40,0,
15352,677,DH,502,SASQ/HH,4,,23,0,E,Glide,1.2,120,0,
15353,677,DH,502,SASU,1,,23,0,E,Glide,1.2,110,0,
15354,677,DH,502,SASU,2,,234,0,BE,Glide Edgewater,0.5,90,0,
15355,677,DH,502,SASU,60,,234,0,BE,Glide Edgewater,0.5,70,0,
15356,677,DH,502,SASU,50,,234,0,BE,Glide Edgewater,0.5,60,0,
15357,677,DH,502,SASU,18,,234,0,BE,Glide Edgewater,0.5,50,0,
15358,677,DH,502,SASQ/HH,36,,234,0,E,Glide Edgewater,0.5,100,0,
15359,677,DH,502,SASQ/HH,45,,234,0,E,Glide Edgewater,0.5,140,0,
15360,677,DH,502,SASQ/HH,18,,234,0,E,Glide Edgewater,0.5,120,0,
15361,677,DH,502,SASQ/HH,59,,234,0,E,Glide Edgewater,0.5,90,0,
15362,677,DH,502,SASQ/HH,10,,234,0,E,Glide Edgewater,0.5,80,0,
1079,47,MM,170,NONE,0,,NA,NA,,,NA,NA,NA,
15363,677,DH,502,SASQ/HH,7,,234,0,E,Glide Edgewater,0.5,60,0,
15364,677,DH,502,SASQ/HH,200,,23,0,E,Glide Edgewater,0.4,60,0,
15365,677,DH,502,SASQ/HH,105,,23,0,E,Glide Edgewater,0.4,50,0,
15366,677,DH,502,SASU,100,,23,0,E,Glide Edgewater,0.4,50,0,
15367,677,LL,502,SASU,15,,1234,0,BE,Glide Edgewater,0.3,90,0,
15368,677,LL,502,SASU,20,,1234,0,BE,Glide Edgewater,0.3,70,0,
15369,677,LL,502,SASQ/HH,10,,1234,0,BE,Glide Edgewater,0.3,90,0,
15370,677,LL,502,SASQ/HH,5,,1234,0,BE,Glide Edgewater,0.3,60,0,
15371,677,LL,502,MIN,40,,1234,0,BE,Glide Edgewater,0.3,20,0,
15372,677,LL,502,SASQ/HH,5,,234,0,E,Glide,0.4,120,0,
15373,677,LL,502,SASU,4,,234,0,E,Glide,0.4,90,0,
15374,677,LL,502,SASQ/HH,21,,234,0,E,Glide,0.4,100,0,
15375,677,LL,502,SASU,4,,234,0,E,Glide,0.4,80,0,
15376,677,LL,502,SCP,1,,234,0,E,Glide,0.4,80,0,
15377,677,LL,502,SASQ/HH,5,,234,0,E,Glide,0.4,200,0,
15378,677,LL,502,SASQ/HH,15,,345,1,CE,Glide,0.4,90,0,
15379,677,LL,502,SASQ/HH,2,,345,1,CE,Glide,0.4,150,0,
15380,677,LL,502,SASU,1,,345,1,CE,Glide,0.4,120,0,
15381,677,LL,502,TP,5,,234,1,BE,Glide,0.6,70,0,
15382,677,LL,502,SASU,10,,234,1,BE,Glide,0.6,70,0,
15383,677,LL,502,SASU,5,,234,1,BE,Glide,0.6,100,0,
15384,677,LL,502,MIN,10,,23,2,E,Glide Edgewater,0.2,15,0,
15385,677,LL,502,SASU,10,,23,2,E,Glide Edgewater,0.2,80,0,
15386,677,LL,502,SASQ/HH,1,,23,2,E,Glide Edgewater,0.2,150,0,
15387,677,LL,502,SASU,7,,23,2,E,Glide Edgewater,0.2,60,0,
15388,677,LL,502,SPD,2,,23,2,E,Glide Edgewater,0.2,60,0,
15389,677,LL,502,SASQ/HH,40,,345,2,A,Glide,0.2,40,0,
15390,677,LL,502,SASU,4,,345,2,A,Glide,0.2,50,0,
15391,677,LL,502,SASQ/HH,10,,345,2,A,Glide,0.2,60,0,
15392,677,MB,499,SASQ/HH,10,,12,0,CE,Glide,1.2,100,0,
15393,677,MB,499,SASQ/HH,6,,12,0,CE,Glide,1.2,120,0,
15394,677,MB,499,SASQ/HH,5,,12,0,CE,Glide,1.2,150,0,
15395,677,MB,499,SASQ/HH,120,,12,1,BCDE,Glide,1.2,35,0,
15396,677,MB,499,SASQ/HH,200,,12,1,BCDE,Glide Edgewater,0.3,45,0,
1080,47,MM,171,NONE,0,,NA,NA,,,NA,NA,NA,
15397,677,MB,499,SASQ/HH,150,,12,1,BCDE,Glide Edgewater,0.3,55,0,
15398,677,MB,499,SASQ/HH,70,,12,1,BCDE,Glide Edgewater,0.3,65,0,
15399,677,MB,499,SASQ/HH,200,,12,1,BCDE,Glide Edgewater,0.4,75,0,
15400,677,MB,499,SASQ/HH,100,,12,1,BCDE,Glide Edgewater,0.5,85,0,
15401,677,MB,499,SASQ/HH,55,,12,1,BCDE,Glide Edgewater,0.7,100,0,
15402,677,MB,499,SASQ/HH,40,,12,1,BCDE,Glide Edgewater,0.7,120,0,
15403,677,MB,499,SASU,10,,12,1,BCDE,Glide Edgewater,0.4,45,0,
15404,677,MB,499,SASU,4,,12,1,BCDE,Glide Edgewater,0.4,65,0,
15405,677,MB,499,SASU,23,,12,1,BCDE,Glide Edgewater,0.6,75,0,
