location,date,year,latitude,longitude,survey_method,redd_number,survey_week,number_of_fish_on_redd,percent_boulder_30cm,percent_large_16_30cm,percent_medium_6_15cm,percent_small_1_5cm,percent_fine_1cm,redd_width_m,redd_length_m,velocity_m_sec,water_depth_m
Below Lower Auditorium,2025-09-29,2025,39.51533827,-121.56113987,ground,34,"Ll,kb - 9/29/2025 - Cloudy - 3-1",1,NA,NA,40,50,10,2.1,2.34,0.329,0.98
Below Lower Auditorium,2025-09-29,2025,39.51536082,-121.56112628,ground,35,"Ll,kb - 9/29/2025 - Cloudy - 3-1",NA,NA,15,65,20,NA,1.4,2.24,0.378,0.82
Below Lower Auditorium,2025-09-29,2025,39.51537954,-121.56113823,ground,36,"Ll,kb - 9/29/2025 - Cloudy - 3-1",2,NA,NA,40,50,10,1.24,1.92,0.254,0.82
Below Lower Auditorium,2025-09-29,2025,39.51555824,-121.56097044,ground,37,"Ll,kb - 9/29/2025 - Cloudy - 3-1",1,NA,NA,35,55,10,1.12,2.64,0.269,0.5
Below Lower Auditorium,2025-09-29,2025,39.51516346,-121.56113756,ground,27,"Ll,kb - 9/29/2025 - Cloudy - 3-1",2,NA,NA,60,30,10,2.18,3.12,0.576,0.64
Below Lower Auditorium,2025-09-29,2025,39.51553442,-121.56100064,ground,38,"Ll,kb - 9/29/2025 - Cloudy - 3-1",1,NA,NA,25,50,25,1,1,0.323,0.46
Below Lower Auditorium,2025-09-29,2025,39.51542946,-121.56097145,ground,40,"Ll,kb - 9/29/2025 - Cloudy - 3-1",2,NA,NA,35,55,10,1.2,1.6,0.388,0.68
Below Lower Auditorium,2025-09-29,2025,39.51541125,-121.56098011,ground,41,"Ll,kb - 9/29/2025 - Cloudy - 3-1",3,NA,NA,60,40,NA,1.78,2.16,0.321,0.48
Below Lower Auditorium,2025-09-29,2025,39.51538299,-121.56098303,ground,42,"Ll,kb - 9/29/2025 - Cloudy - 3-1",1,NA,NA,35,65,NA,2.24,2.6,0.276,0.78
Below Lower Auditorium,2025-09-29,2025,39.51537016,-121.560991,ground,43,"Ll,kb - 9/29/2025 - Cloudy - 3-1",3,NA,NA,60,40,NA,1.7,1.98,0.567,0.78
Below Lower Auditorium,2025-09-29,2025,39.51534396,-121.56098271,ground,44,"Ll,kb - 9/29/2025 - Cloudy - 3-1",1,NA,NA,70,30,NA,1.24,2.24,0.367,0.92
Below Lower Auditorium,2025-09-29,2025,39.51544045,-121.56098958,ground,39,"Ll,kb - 9/29/2025 - Cloudy - 3-1",5,NA,NA,70,30,NA,1.2,1.62,0.366,0.66
Below Lower Auditorium,2025-09-29,2025,39.51514051,-121.56151761,ground,26,"Ll,kb - 9/29/2025 - Cloudy - 3-1",3,5,15,40,30,10,1.9,2.42,0.383,0.68
Eye Riffle,2025-09-29,2025,39.45757692,-121.61380322,ground,11,"Ll,kb - 9/29/2025 - Cloudy - 3-1",1,NA,25,50,25,NA,0.92,1.24,0.468,0.32
Lower Auditorium,2025-09-29,2025,39.51563351,-121.56087975,ground,46,"Ll,kb - 9/29/2025 - Cloudy - 3-1",2,NA,NA,80,15,5,1.2,1.34,0.221,0.4
Lower Auditorium,2025-09-29,2025,39.51564428,-121.5608982,ground,47,"Ll,kb - 9/29/2025 - Cloudy - 3-1",2,NA,NA,50,50,NA,1.06,1.28,0.408,0.36
Lower Auditorium,2025-09-29,2025,39.51567027,-121.56088805,ground,48,"Ll,kb - 9/29/2025 - Cloudy - 3-1",1,NA,NA,60,40,NA,1.32,1.62,0.219,0.42
Lower Auditorium,2025-09-29,2025,39.51570709,-121.56090065,ground,49,"Ll,kb - 9/29/2025 - Cloudy - 3-1",2,NA,NA,30,70,NA,0.88,1.24,0.491,0.42
Lower Auditorium,2025-09-29,2025,39.51585049,-121.56089333,ground,50,"Ll,kb - 9/29/2025 - Cloudy - 3-1",2,NA,NA,25,60,15,1.74,1.74,0.107,0.5
Lower Auditorium,2025-09-29,2025,39.51555177,-121.56086504,ground,45,"Ll,kb - 9/29/2025 - Cloudy - 3-1",1,NA,NA,50,50,NA,1.4,2.02,0.559,0.22
Weir Riffle,2025-09-29,2025,39.46177266,-121.60611026,ground,1,"Ll,kb - 9/29/2025 - Cloudy - 3-1",2,NA,20,40,40,NA,1.5,3.3,0.518,0.44
Weir Riffle,2025-09-29,2025,39.46177165,-121.60635525,ground,2,"Ll,kb - 9/29/2025 - Cloudy - 3-1",1,NA,15,45,40,NA,1.7,2.2,0.44,0.42
Weir Riffle,2025-09-29,2025,39.46173067,-121.60641815,ground,3,"Ll,kb - 9/29/2025 - Cloudy - 3-1",2,NA,15,50,35,NA,1.6,2.8,0.787,0.6
Weir Riffle,2025-09-29,2025,39.46173697,-121.60654843,ground,4,"Ll,kb - 9/29/2025 - Cloudy - 3-1",2,NA,25,45,30,NA,1.2,2.8,0.733,0.6
Weir Riffle,2025-09-29,2025,39.46164836,-121.60711912,ground,6,"Ll,kb - 9/29/2025 - Cloudy - 3-1",1,10,30,30,20,10,2.9,3.9,0.684,0.66
Weir Riffle,2025-09-29,2025,39.46165828,-121.60721452,ground,7,"Ll,kb - 9/29/2025 - Cloudy - 3-1",1,NA,NA,35,65,NA,0.74,1.4,0.741,0.46
Weir Riffle,2025-09-29,2025,39.46167482,-121.60723115,ground,8,"Ll,kb - 9/29/2025 - Cloudy - 3-1",1,NA,NA,70,30,NA,0.9,1.4,0.688,0.3
Weir Riffle,2025-09-29,2025,39.46160376,-121.60738096,ground,9,"Ll,kb - 9/29/2025 - Cloudy - 3-1",2,NA,25,50,20,5,1.52,1.7,0.75,0.62
Weir Riffle,2025-09-29,2025,39.46163346,-121.60746669,ground,10,"Ll,kb - 9/29/2025 - Cloudy - 3-1",2,NA,NA,45,40,15,1.2,1.5,0.336,0.38
Weir Riffle,2025-09-29,2025,39.46173034,-121.60662121,ground,5,"Ll,kb - 9/29/2025 - Cloudy - 3-1",1,NA,10,75,15,NA,1.3,1.9,0.623,0.5
Cottonwood,2025-10-01,2025,39.51681575,-121.55544092,ground,97,"ll,pr - 10/1/2025 - 3-2",2,NA,15,45,20,20,1.2,1.92,0.368,0.7
Cottonwood,2025-10-01,2025,39.5168514,-121.55534376,ground,99,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,20,40,40,1.26,2.04,0.193,0.54
Cottonwood,2025-10-01,2025,39.51683101,-121.55542766,ground,98,"ll,pr - 10/1/2025 - 3-2",2,NA,NA,40,40,20,1.22,2,0.16,0.44
Cottonwood,2025-10-01,2025,39.51679517,-121.55556187,ground,95,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,35,35,30,1,2,0.142,0.52
Cottonwood,2025-10-01,2025,39.51675966,-121.55558426,ground,94,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,40,40,20,1.2,1.9,0.332,0.9
Cottonwood,2025-10-01,2025,39.51677631,-121.5556287,ground,93,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,25,50,25,2.6,3,0.069,0.52
Cottonwood,2025-10-01,2025,39.51684326,-121.55533069,ground,100,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,70,20,10,2,2.82,0.541,0.56
Cottonwood,2025-10-01,2025,39.51673915,-121.55572322,ground,92,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,40,40,20,1.2,1.48,0.094,0.42
Cottonwood,2025-10-01,2025,39.51672415,-121.55568432,ground,91,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,40,50,10,2.62,3.52,0.238,0.9
Cottonwood,2025-10-01,2025,39.51680774,-121.55549701,ground,96,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,40,40,20,1,1.82,0.208,0.48
Hatchery Riffle,2025-10-01,2025,39.51627208,-121.55377648,ground,111,"ll,pr - 10/1/2025 - 3-2",3,NA,30,35,35,NA,1.48,2.2,0.271,0.34
Hatchery Riffle,2025-10-01,2025,39.51618258,-121.55377211,ground,113,"ll,pr - 10/1/2025 - 3-2",2,NA,20,40,40,NA,1.68,1.88,0.571,0.42
Hatchery Riffle,2025-10-01,2025,39.51603564,-121.55385341,ground,120,"ll,pr - 10/1/2025 - 3-2",3,25,25,40,10,NA,1.22,2.68,0.243,0.52
Hatchery Riffle,2025-10-01,2025,39.51605595,-121.55388165,ground,119,"ll,pr - 10/1/2025 - 3-2",1,NA,15,65,20,NA,1.12,2.62,0.122,0.48
Hatchery Riffle,2025-10-01,2025,39.51607183,-121.55389263000001,ground,118,"ll,pr - 10/1/2025 - 3-2",1,NA,25,40,20,15,1.76,2,0.183,0.5
Hatchery Riffle,2025-10-01,2025,39.51611943,-121.55388164,ground,117,"ll,pr - 10/1/2025 - 3-2",1,NA,25,65,10,NA,2.53,3.76,0.064,0.24
Hatchery Riffle,2025-10-01,2025,39.51622307,-121.55401398,ground,116,"ll,pr - 10/1/2025 - 3-2",2,10,15,45,30,NA,1.8,1.86,0.482,0.26
Hatchery Riffle,2025-10-01,2025,39.51627638,-121.5538789,ground,115,"ll,pr - 10/1/2025 - 3-2",3,NA,15,45,40,NA,1.6,1.86,0.772,0.12
Hatchery Riffle,2025-10-01,2025,39.51619458,-121.55381038,ground,114,"ll,pr - 10/1/2025 - 3-2",2,NA,40,50,10,NA,2.1,2.6,0.66,0.42
Hatchery Riffle,2025-10-01,2025,39.5162472,-121.55374451,ground,112,"ll,pr - 10/1/2025 - 3-2",2,NA,10,60,30,NA,1,1.44,0.161,0.3
Lower Auditorium,2025-10-01,2025,39.51566922,-121.55985904,ground,58,"ll,pr - 10/1/2025 - 3-2",2,NA,NA,25,50,25,0.66,1.86,0.29,0.08
Lower Auditorium,2025-10-01,2025,39.51568462,-121.55980578,ground,60,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,35,35,30,1.44,2.8,0.077,0.2
Lower Auditorium,2025-10-01,2025,39.51564238,-121.55999759,ground,57,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,40,45,15,2.56,2.56,0.235,0.16
Lower Auditorium,2025-10-01,2025,39.51572614,-121.56026506,ground,56,"ll,pr - 10/1/2025 - 3-2",2,NA,NA,30,40,30,1.12,1.58,0.255,0.08
Lower Auditorium,2025-10-01,2025,39.51569178,-121.56020538,ground,55,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,35,35,30,1.4,1.42,0.127,0.16
Lower Auditorium,2025-10-01,2025,39.51569314,-121.56018289,ground,54,"ll,pr - 10/1/2025 - 3-2",2,NA,NA,40,50,10,1.4,1,0.241,0.08
Lower Auditorium,2025-10-01,2025,39.51567382,-121.56017134,ground,53,"ll,pr - 10/1/2025 - 3-2",5,NA,NA,50,40,10,1.02,1.48,0.206,0.18
Lower Auditorium,2025-10-01,2025,39.51567525,-121.56014877,ground,52,"ll,pr - 10/1/2025 - 3-2",2,NA,NA,40,60,NA,1.2,2.2,0.98,0.26
Lower Auditorium,2025-10-01,2025,39.51568933,-121.56013023,ground,51,"ll,pr - 10/1/2025 - 3-2",3,NA,NA,25,65,10,1.2,1.8,0.109,0.18
Lower Auditorium,2025-10-01,2025,39.51567041,-121.55981068,ground,59,"ll,pr - 10/1/2025 - 3-2",2,NA,NA,40,50,10,2.2,2,0.038,0.22
Middle Auditorium,2025-10-01,2025,39.51568581,-121.55900496,ground,66,"ll,pr - 10/1/2025 - 3-2",1,NA,30,30,30,10,1.86,2.72,0.132,0.62
Middle Auditorium,2025-10-01,2025,39.51568523,-121.55879212,ground,68,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,25,75,NA,1.86,2.78,0.145,0.7
Middle Auditorium,2025-10-01,2025,39.51569879,-121.55889081,ground,67,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,45,55,NA,1.52,2.2,0.154,0.58
Middle Auditorium,2025-10-01,2025,39.5156714,-121.55902205,ground,65,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,35,65,NA,1.42,1.52,0.304,0.42
Middle Auditorium,2025-10-01,2025,39.51566718,-121.5590804,ground,64,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,35,55,10,1.02,1.78,0.289,0.48
Middle Auditorium,2025-10-01,2025,39.5156759,-121.55914651,ground,63,"ll,pr - 10/1/2025 - 3-2",2,NA,NA,60,20,20,1.8,2.5,0.199,0.52
Middle Auditorium,2025-10-01,2025,39.51568053,-121.55920265,ground,62,"ll,pr - 10/1/2025 - 3-2",2,NA,NA,35,55,10,1.84,3.8,0.341,0.28
Middle Auditorium,2025-10-01,2025,39.51568637,-121.55923102,ground,61,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,30,40,30,2,1.72,0.245,0.5
Middle Auditorium,2025-10-01,2025,39.51563389,-121.55900148,ground,69,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,30,70,NA,2.86,2.62,0.48,0.32
Middle Auditorium,2025-10-01,2025,39.51561065,-121.559137,ground,70,"ll,pr - 10/1/2025 - 3-2",3,NA,15,45,40,NA,3,3.34,0.569,0.72
Moe's Side Channel,2025-10-01,2025,39.5158186,-121.55951061,ground,72,"ll,pr - 10/1/2025 - 3-2",2,NA,NA,35,65,NA,1,1.68,0.206,0.16
Moe's Side Channel,2025-10-01,2025,39.5160642,-121.55800179,ground,80,"ll,pr - 10/1/2025 - 3-2",3,NA,15,45,40,NA,1.4,1,0.281,0.14
Moe's Side Channel,2025-10-01,2025,39.51608505,-121.55819032,ground,79,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,70,30,NA,1.08,2.2,0.083,0.12
Moe's Side Channel,2025-10-01,2025,39.5160894,-121.55825519,ground,78,"ll,pr - 10/1/2025 - 3-2",2,NA,NA,60,40,NA,1.38,1.48,0.115,0.14
Moe's Side Channel,2025-10-01,2025,39.51601974,-121.55880758,ground,77,"ll,pr - 10/1/2025 - 3-2",NA,NA,NA,60,40,NA,1.52,2.22,0.301,0.12
Moe's Side Channel,2025-10-01,2025,39.51605315,-121.55888175,ground,76,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,60,40,NA,0.88,1,0.167,0.1
Moe's Side Channel,2025-10-01,2025,39.51601304,-121.55909923,ground,75,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,60,40,NA,1.8,2.62,0.028,0.3
Moe's Side Channel,2025-10-01,2025,39.51599733,-121.55921471,ground,74,"ll,pr - 10/1/2025 - 3-2",NA,NA,NA,70,30,NA,2.1,2.6,0.076,0.22
Moe's Side Channel,2025-10-01,2025,39.51582838,-121.55944858,ground,73,"ll,pr - 10/1/2025 - 3-2",3,NA,NA,60,40,NA,1.08,1,0.205,0.12
Moe's Side Channel,2025-10-01,2025,39.51579222,-121.55952301,ground,71,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,45,55,NA,1,2,0.312,0.08
Top of Auditorium,2025-10-01,2025,39.51640714,-121.55639014,ground,89,"ll,pr - 10/1/2025 - 3-2",2,NA,25,45,25,5,2.42,3.78,0.285,0.48
Top of Auditorium,2025-10-01,2025,39.51652414,-121.55645152,ground,90,"ll,pr - 10/1/2025 - 3-2",2,NA,15,45,30,10,3.34,2.38,0.099,0.64
Top of Auditorium,2025-10-01,2025,39.51633534,-121.55664695,ground,88,"ll,pr - 10/1/2025 - 3-2",2,NA,10,45,45,NA,2.2,2,0.394,0.18
Top of Auditorium,2025-10-01,2025,39.51633128,-121.55668095,ground,87,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,40,60,NA,1,0.98,0.437,0.14
Top of Auditorium,2025-10-01,2025,39.51633881,-121.5566924,ground,86,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,70,30,NA,0.98,1.64,0.32,0.18
Top of Auditorium,2025-10-01,2025,39.5163448,-121.55676241,ground,85,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,50,50,NA,1.62,1.52,0.346,0.12
Top of Auditorium,2025-10-01,2025,39.51634088,-121.55675693,ground,84,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,60,40,NA,1,1,0.332,0.12
Top of Auditorium,2025-10-01,2025,39.51606917,-121.55693807,ground,83,"ll,pr - 10/1/2025 - 3-2",1,NA,25,50,25,NA,1.62,2.2,0.524,0.26
Top of Auditorium,2025-10-01,2025,39.51608474,-121.55698598,ground,82,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,40,60,NA,1.82,2.54,0.26,0.26
Top of Auditorium,2025-10-01,2025,39.51610828,-121.5569643,ground,81,"ll,pr - 10/1/2025 - 3-2",2,NA,NA,60,40,NA,1,1.8,0.277,0.2
Upper Auditorium,2025-10-01,2025,39.51582986,-121.55721659,ground,108,"ll,pr - 10/1/2025 - 3-2",2,NA,NA,25,75,NA,0.8,1,0.43,0.42
Upper Auditorium,2025-10-01,2025,39.51597274,-121.55693945,ground,101,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,20,80,NA,0.92,1,0.492,0.36
Upper Auditorium,2025-10-01,2025,39.51583338,-121.5571697,ground,107,"ll,pr - 10/1/2025 - 3-2",2,NA,NA,40,50,10,1,1,0.213,0.28
Upper Auditorium,2025-10-01,2025,39.51596753,-121.55708078,ground,105,"ll,pr - 10/1/2025 - 3-2",2,NA,NA,25,55,20,2.62,2,0.063,0.62
Upper Auditorium,2025-10-01,2025,39.51596458,-121.55701648,ground,104,"ll,pr - 10/1/2025 - 3-2",1,5,15,40,35,5,1.8,1.6,0.165,0.6
Upper Auditorium,2025-10-01,2025,39.51593753,-121.55698664,ground,103,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,15,85,NA,1,1,0.329,0.42
Upper Auditorium,2025-10-01,2025,39.51596096,-121.55692099,ground,102,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,20,70,10,0.78,1.2,0.594,0.3
Upper Auditorium,2025-10-01,2025,39.5159039,-121.55733306,ground,109,"ll,pr - 10/1/2025 - 3-2",2,NA,NA,60,40,NA,1.6,1.6,0.199,0.28
Upper Auditorium,2025-10-01,2025,39.51589218,-121.55760334,ground,110,"ll,pr - 10/1/2025 - 3-2",2,NA,NA,25,75,NA,2,3.4,0.121,0.24
Upper Auditorium,2025-10-01,2025,39.51580675,-121.55713504,ground,106,"ll,pr - 10/1/2025 - 3-2",2,NA,NA,25,60,15,1.62,1.9,0.288,0.64
Upper Hatchery Riffle,2025-10-01,2025,39.51635488,-121.55406987,ground,123,"ll,pr - 10/1/2025 - 3-2",1,NA,10,60,30,NA,1,2.76,0.296,0.56
Upper Hatchery Riffle,2025-10-01,2025,39.516393,-121.55390489,ground,130,"ll,pr - 10/1/2025 - 3-2",NA,NA,NA,40,50,10,1.8,2.1,0.239,0.34
Upper Hatchery Riffle,2025-10-01,2025,39.51646362,-121.55393772,ground,129,"ll,pr - 10/1/2025 - 3-2",3,NA,5,40,55,NA,1.28,2.32,0.324,1
Upper Hatchery Riffle,2025-10-01,2025,39.51647934,-121.55397138,ground,128,"ll,pr - 10/1/2025 - 3-2",2,NA,NA,35,55,10,2.38,2.54,0.145,0.84
Upper Hatchery Riffle,2025-10-01,2025,39.51653265,-121.55402087,ground,127,"ll,pr - 10/1/2025 - 3-2",2,NA,NA,80,20,NA,2.4,2.6,0.235,0.78
Upper Hatchery Riffle,2025-10-01,2025,39.51643512,-121.55411037,ground,126,"ll,pr - 10/1/2025 - 3-2",1,NA,NA,30,70,NA,2.24,2.1,0.456,0.54
Upper Hatchery Riffle,2025-10-01,2025,39.51637648,-121.55411888,ground,125,"ll,pr - 10/1/2025 - 3-2",1,NA,10,30,60,NA,2.1,2.12,0.606,0.54
Upper Hatchery Riffle,2025-10-01,2025,39.51637718,-121.55408961,ground,124,"ll,pr - 10/1/2025 - 3-2",2,NA,25,45,30,NA,1.48,2.48,0.537,0.48
Upper Hatchery Riffle,2025-10-01,2025,39.51628846,-121.554049,ground,122,"ll,pr - 10/1/2025 - 3-2",1,10,20,40,30,NA,1.14,1.18,0.249,0.38
Upper Hatchery Riffle,2025-10-01,2025,39.51626536,-121.55405578,ground,121,"ll,pr - 10/1/2025 - 3-2",2,30,20,40,10,NA,1.86,2.18,0.063,0.22
Bedrock Riffle,2025-10-06,2025,39.51275248,-121.57058171,ground,110,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,30,40,30,NA,2,2,0.323,0.54
Bedrock Riffle,2025-10-06,2025,39.5127252,-121.5706666,ground,109,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,20,40,40,NA,2,2.1,0.264,0.58
Bedrock Riffle,2025-10-06,2025,39.5127069,-121.5706644,ground,108,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,NA,20,80,NA,2.5,3,0.192,0.28
Bedrock Riffle,2025-10-06,2025,39.51267807,-121.57079018,ground,107,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,20,40,40,NA,2,2.4,0.399,0.46
Bedrock Riffle,2025-10-06,2025,39.51265802,-121.5708579,ground,106,"Ll,js - 10/6/2025 - Clear - 4-1",2,NA,20,40,40,NA,1.8,2.4,0.235,0.54
Bedrock Riffle,2025-10-06,2025,39.5126437,-121.57089709,ground,105,"Ll,js - 10/6/2025 - Clear - 4-1",2,NA,NA,40,60,NA,2,2.4,0.34,0.54
Bedrock Riffle,2025-10-06,2025,39.51262912,-121.57044094,ground,104,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,80,20,NA,2.6,3,0.229,0.18
Bedrock Riffle,2025-10-06,2025,39.51261158,-121.57043304,ground,103,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,NA,40,60,NA,1.46,2.4,0.306,0.24
Bedrock Riffle,2025-10-06,2025,39.51259391,-121.57042128,ground,102,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,40,60,NA,1.28,2,0.142,0.3
Bedrock Riffle,2025-10-06,2025,39.51258196,-121.57044851,ground,101,"Ll,js - 10/6/2025 - Clear - 4-1",2,NA,NA,60,40,NA,1.18,1.16,0.298,0.2
Hatchery Riffle,2025-10-06,2025,39.51595013,-121.5562272,ground,64,"Ll,js - 10/6/2025 - Clear - 4-1",2,NA,NA,70,30,NA,1.1,2.14,0.143,0.8
Hatchery Riffle,2025-10-06,2025,39.51586918,-121.5563062,ground,69,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,NA,60,40,NA,2,3.02,0.264,0.72
Hatchery Riffle,2025-10-06,2025,39.51584969,-121.55630547,ground,68,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,NA,70,30,NA,1.2,2.7,0.244,0.76
Hatchery Riffle,2025-10-06,2025,39.51582698,-121.55625126,ground,67,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,NA,30,70,NA,1,1.58,0.338,0.72
Hatchery Riffle,2025-10-06,2025,39.51586549,-121.556215,ground,66,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,70,30,NA,1.5,2.8,0.268,0.82
Hatchery Riffle,2025-10-06,2025,39.51600911,-121.55616344,ground,65,"Ll,js - 10/6/2025 - Clear - 4-1",4,NA,NA,55,45,NA,1,1.5,0.105,0.52
Hatchery Riffle,2025-10-06,2025,39.51597262,-121.55625423,ground,63,"Ll,js - 10/6/2025 - Clear - 4-1",3,NA,NA,60,40,NA,1.3,3.6,0.158,0.66
Hatchery Riffle,2025-10-06,2025,39.51599983,-121.55630839,ground,62,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,NA,40,60,NA,1.12,1.2,0.161,0.28
Hatchery Riffle,2025-10-06,2025,39.51597886,-121.55632958,ground,61,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,NA,60,40,NA,2.1,2.5,0.268,0.22
Hatchery Riffle,2025-10-06,2025,39.51600112,-121.55649611,ground,60,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,NA,35,65,NA,1.7,1.8,0.587,0.16
Hatchery Riffle,2025-10-06,2025,39.51579976,-121.55634918,ground,70,"Ll,js - 10/6/2025 - Clear - 4-1",2,NA,NA,60,40,NA,2.1,2.5,0.452,0.76
Lower Auditorium,2025-10-06,2025,39.51553802,-121.55972278,ground,98,"Ll,js - 10/6/2025 - Clear - 4-1",2,NA,30,40,30,NA,1.16,1.08,0.332,0.54
Lower Auditorium,2025-10-06,2025,39.51546078,-121.55975846,ground,100,"Ll,js - 10/6/2025 - Clear - 4-1",2,NA,35,45,20,NA,1.44,1.5,0.437,0.56
Lower Auditorium,2025-10-06,2025,39.51550842,-121.55976126,ground,99,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,35,35,30,NA,2,1.72,0.256,0.5
Lower Auditorium,2025-10-06,2025,39.51557929,-121.55968152,ground,97,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,50,30,20,NA,1.66,2.5,0.206,0.58
Lower Auditorium,2025-10-06,2025,39.51556751,-121.55968293,ground,96,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,60,30,10,NA,2,2.1,0.313,0.58
Lower Auditorium,2025-10-06,2025,39.51554895,-121.55966018,ground,95,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,40,60,NA,2.04,1.8,0.531,0.5
Lower Auditorium,2025-10-06,2025,39.51554981,-121.55962627,ground,94,"Ll,js - 10/6/2025 - Clear - 4-1",2,NA,5,35,60,NA,2,2,0.438,0.5
Lower Auditorium,2025-10-06,2025,39.51549971,-121.55959313,ground,93,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,15,45,40,NA,2,2.6,0.552,0.62
Lower Auditorium,2025-10-06,2025,39.51553689,-121.55950765,ground,92,"Ll,js - 10/6/2025 - Clear - 4-1",2,NA,NA,35,65,NA,1.54,1.8,0.408,0.48
Lower Auditorium,2025-10-06,2025,39.51555085,-121.55953096,ground,91,"Ll,js - 10/6/2025 - Clear - 4-1",2,NA,NA,50,50,NA,1.8,2,0.53,0.4
Middle Auditorium,2025-10-06,2025,39.51567407,-121.55917708,ground,81,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,NA,70,30,NA,1.6,2,0.216,0.58
Middle Auditorium,2025-10-06,2025,39.5156003,-121.55921144,ground,83,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,NA,40,60,NA,1.4,1.74,0.551,0.5
Middle Auditorium,2025-10-06,2025,39.51555832,-121.55924384,ground,85,"Ll,js - 10/6/2025 - Clear - 4-1",2,25,35,30,10,NA,1.4,1.5,0.722,7.6
Middle Auditorium,2025-10-06,2025,39.51556317,-121.55940127,ground,90,"Ll,js - 10/6/2025 - Clear - 4-1",2,NA,40,40,20,NA,2.5,3.3,0.413,0.62
Middle Auditorium,2025-10-06,2025,39.51560483,-121.5593061,ground,89,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,NA,40,45,15,1.4,2,0.341,0.68
Middle Auditorium,2025-10-06,2025,39.51557602,-121.55931408,ground,88,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,15,35,50,NA,1.5,1.3,0.461,0.7
Middle Auditorium,2025-10-06,2025,39.51556638,-121.5593093,ground,87,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,35,45,20,NA,1.4,1.7,0.547,0.6
Middle Auditorium,2025-10-06,2025,39.5155375,-121.55926814,ground,86,"Ll,js - 10/6/2025 - Clear - 4-1",NA,15,35,30,20,NA,1.8,3,0.365,0.84
Middle Auditorium,2025-10-06,2025,39.51559395,-121.55918166,ground,84,"Ll,js - 10/6/2025 - Clear - 4-1",1,15,15,40,30,NA,1.6,2.24,0.627,0.86
Moe's Side Channel,2025-10-06,2025,39.51563831,-121.55920193,ground,82,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,NA,55,45,NA,1.2,1.3,0.444,0.46
Moe's Side Channel,2025-10-06,2025,39.51608299,-121.55788557,ground,30,"Ll,js - 10/6/2025 - Clear - 4-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moe's Side Channel,2025-10-06,2025,39.51608887,-121.55818878,ground,24,"Ll,js - 10/6/2025 - Clear - 4-1",1,NA,5,60,35,NA,1.2,2.2,0.124,0.12
