micro_hab_data_tbl_id,p_dat_id,t_code,depth,velocity,percent_fine_substrate,percent_sand_substrate,percent_small_gravel_substrate,percent_large_gravel_substrate,percent_cobble_substrate,percent_boulder_substrate,percent_no_cover_inchannel,percent_small_woody_cover_inchannel,percent_large_woody_cover_inchannel,percent_submerged_aquatic_veg_inchannel,percent_undercut_bank,percent_no_cover_overhead,percent_cover_half_meter_overhead,percent_cover_more_than_half_meter_overhead,sur_turb,vel_clicks,adj_vel,fish_data_id,count,fl_mm,water_depth,dist_to_bottom,focal_velocity,av_vel,substrate,i_cov_code,o_cover_code_id,x_surf_turb,fish_in_tran,focal_clicks,adj_focal_vel,av_vel_clicks,adj_av_vel,species,location,date,water_temp,river_mile,flow,number_of_divers,reach_length,reach_width,channel_width,gps_coordinate,weather,channel_type,channel_geomorphic_unit
4088,123,24.4,70,0,0,0,10,45,45,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Across from Big Hole,2001-04-11,59,57.5,1000,2,25,4,NA,,Overcast,Mainchannel Branch,NA
4089,124,0.1,24,0,0,10,45,45,0,0,90,0,0,10,0,70,20,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4090,124,0.2,29,0.56,0,0,30,70,0,0,90,0,0,10,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4091,124,0.3,41,0.75,0,30,40,30,0,0,90,0,0,10,0,100,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4092,124,0.4,43,0.56,0,0,30,50,10,10,100,0,0,0,0,100,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4093,124,3.1,30,0,0,50,50,0,0,0,75,15,0,10,0,80,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4094,124,3.2,42,0.37,0,0,40,60,0,0,90,0,0,10,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4095,124,3.3,45,0.6,0,20,50,0,30,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4096,124,3.4,49,0.68,0,0,20,0,40,40,100,0,0,0,0,100,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4097,124,6.1,14,0,0,40,40,20,0,0,90,0,0,10,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4099,124,6.2,32,0.7,0,10,50,40,0,0,90,0,0,10,0,100,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4100,124,6.3,41,0.77,0,0,20,40,40,0,100,0,0,0,0,100,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4101,124,6.4,47,0.8,0,0,40,40,20,0,100,0,0,0,0,100,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4102,124,9.1,17,0.42,0,40,40,20,0,0,80,0,0,20,0,90,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4103,124,9.2,32,0.78,0,20,40,40,0,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4104,124,9.3,37,0.75,0,0,60,40,0,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4105,124,9.4,36,1.1,0,0,50,50,0,0,100,0,0,0,0,100,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4106,124,12.1,12,0,0,100,0,0,0,0,80,10,0,10,0,85,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4107,124,12.2,37,0.5,0,30,50,20,0,0,30,10,0,60,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4108,124,12.3,43,0.56,0,0,40,40,20,0,100,0,0,0,0,100,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4109,124,12.4,40,0.78,0,0,20,50,30,0,100,0,0,0,0,100,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4110,124,15.1,21,0,0,100,0,0,0,0,30,0,0,70,0,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4111,124,15.2,32,0.71,0,30,35,35,0,0,75,0,0,25,0,80,20,0,10,NA,NA,311,170,55,NA,10,0.63999999,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Chinook salmon,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4112,124,15.3,43,0.72,0,0,0,30,40,30,100,0,0,0,0,100,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4113,124,15.4,51,0.88,0,0,50,30,20,0,100,0,0,0,0,100,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4114,124,18.1,18,0,0,70,30,0,0,0,75,15,0,10,0,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4115,124,18.2,34,0.63,0,20,40,40,0,0,75,15,0,10,0,0,30,70,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4116,124,18.3,45,0.39,0,0,60,40,0,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4117,124,18.4,48,1.22,0,0,70,30,0,0,100,0,0,0,0,100,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4118,124,21.1,11,0,0,70,30,0,0,0,45,10,0,45,0,70,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4119,124,21.2,34,0.77,0,20,50,30,0,0,75,15,0,10,0,100,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4120,124,21.3,41,0.47,0,10,60,30,0,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4121,124,21.4,43,0.77,0,0,40,40,20,0,100,0,0,0,0,100,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4122,124,24.1,21,0.6,0,40,40,20,0,0,60,10,0,30,0,0,100,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4123,124,24.2,38,0.9,0,0,60,30,10,0,100,0,0,0,0,100,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4124,124,24.3,35,0.57,0,0,80,20,0,0,80,20,0,0,0,100,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4125,124,24.4,32,1.41,0,0,30,60,10,0,100,0,0,0,0,100,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G95,2001-04-11,55.5,57.4,1000,3,25,4,35,,Overcast,Sidechannel,Glide Edgewater
4126,125,0.1,13,0,0,0,50,50,0,0,10,10,0,80,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4127,125,0.2,15,0,0,0,40,60,0,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4128,125,0.3,16,0,0,0,80,0,20,0,90,0,0,10,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4129,125,0.4,9,0,0,0,30,40,30,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4130,125,3.1,16,0,0,60,40,0,0,0,40,0,0,60,0,0,0,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4131,125,3.2,22,0,0,0,40,60,0,0,60,0,0,40,0,60,0,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4132,125,3.3,23,0,0,0,70,30,0,0,70,0,0,30,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4133,125,3.4,22,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4134,125,6.1,13,0,0,20,50,30,0,0,70,0,0,30,0,0,0,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4135,125,6.2,27,0,0,0,40,60,0,0,80,0,0,20,0,80,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4136,125,6.3,31,0,0,0,30,40,30,0,90,0,0,10,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4137,125,6.4,27,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4138,125,9.1,12,0,0,30,50,20,0,0,20,0,0,80,0,50,0,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4139,125,9.2,26,0,0,0,100,0,0,0,80,0,0,20,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4140,125,9.3,33,0,0,0,40,60,0,0,75,0,0,25,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4141,125,9.4,36,0,0,25,50,25,0,0,90,0,0,10,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4142,125,12.1,12,0,0,30,60,0,10,0,70,0,0,30,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4143,125,12.2,29,0,0,0,80,20,0,0,80,0,0,20,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4144,125,12.3,36,0,0,0,60,20,20,0,90,0,0,10,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4145,125,12.4,37,0,0,15,70,15,0,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4146,125,15.1,15,0,0,10,80,10,0,0,20,30,0,50,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4147,125,15.2,27,0,0,0,80,20,0,0,75,10,0,15,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4148,125,15.3,33,0,0,0,80,20,0,0,90,0,0,10,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4149,125,15.4,36,0,0,0,80,20,0,0,85,0,0,15,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4150,125,18.1,14,0,0,0,80,20,0,0,55,35,0,10,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4151,125,18.2,29,0,0,0,60,40,0,0,45,15,0,40,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4152,125,18.3,37,0,0,0,70,30,0,0,70,10,0,20,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4153,125,18.4,42,0,0,0,20,30,50,0,40,0,0,60,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4154,125,21.1,10,0,0,20,60,20,0,0,30,30,0,40,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4155,125,21.2,28,0,0,0,50,50,0,0,75,10,0,15,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4156,125,21.3,34,0,0,0,50,50,0,0,85,0,0,15,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4157,125,21.4,39,0,0,0,50,50,0,0,80,0,0,20,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4158,125,24.1,20,0,0,40,30,30,0,0,55,10,0,35,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4159,125,24.2,32,0,0,0,50,50,0,0,70,10,0,20,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4160,125,24.3,40,0,0,0,40,60,0,0,80,0,0,20,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4161,125,24.4,43,0,0,0,60,40,0,0,20,60,0,20,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G-95 Side Channel,2001-04-11,56,57,1000,3,25,4,50,,Overcast,Sidechannel,Pool
4162,126,0.1,29,0.76,0,0,100,0,0,0,70,0,0,30,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hour riffle,2001-04-11,55,56.4,1000,2,25,4,27,,Overcast,Mainchannel,Glide Edgewater
4163,126,0.2,64,1.03,0,0,25,65,10,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hour riffle,2001-04-11,55,56.4,1000,2,25,4,27,,Overcast,Mainchannel,Glide Edgewater
4164,126,0.3,86,0.42,0,0,75,25,0,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hour riffle,2001-04-11,55,56.4,1000,2,25,4,27,,Overcast,Mainchannel,Glide Edgewater
4165,126,0.4,1,0.21,0,50,0,50,0,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hour riffle,2001-04-11,55,56.4,1000,2,25,4,27,,Overcast,Mainchannel,Glide Edgewater
4166,126,3.1,16,0.88,0,10,0,80,10,0,25,0,0,75,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hour riffle,2001-04-11,55,56.4,1000,2,25,4,27,,Overcast,Mainchannel,Glide Edgewater
4167,126,3.2,64,0.72,0,15,10,75,0,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hour riffle,2001-04-11,55,56.4,1000,2,25,4,27,,Overcast,Mainchannel,Glide Edgewater
4168,126,3.3,93,1.19,0,80,0,20,0,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hour riffle,2001-04-11,55,56.4,1000,2,25,4,27,,Overcast,Mainchannel,Glide Edgewater
4169,126,3.4,1,1.06,0,75,0,25,0,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hour riffle,2001-04-11,55,56.4,1000,2,25,4,27,,Overcast,Mainchannel,Glide Edgewater
4170,126,6.1,21,0,0,0,100,0,0,0,0,0,0,100,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hour riffle,2001-04-11,55,56.4,1000,2,25,4,27,,Overcast,Mainchannel,Glide Edgewater
4171,126,6.2,58,0,0,10,10,80,0,0,40,0,0,60,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hour riffle,2001-04-11,55,56.4,1000,2,25,4,27,,Overcast,Mainchannel,Glide Edgewater
4172,126,6.3,82,0.24,0,40,0,60,0,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hour riffle,2001-04-11,55,56.4,1000,2,25,4,27,,Overcast,Mainchannel,Glide Edgewater
4173,126,6.4,96,1.16,0,50,0,30,10,10,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hour riffle,2001-04-11,55,56.4,1000,2,25,4,27,,Overcast,Mainchannel,Glide Edgewater
4174,126,9.1,17,0,0,30,0,50,20,0,0,0,0,100,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hour riffle,2001-04-11,55,56.4,1000,2,25,4,27,,Overcast,Mainchannel,Glide Edgewater
4175,126,9.2,51,0,0,80,10,10,0,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hour riffle,2001-04-11,55,56.4,1000,2,25,4,27,,Overcast,Mainchannel,Glide Edgewater
4176,126,9.3,76,0,0,30,50,0,20,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hour riffle,2001-04-11,55,56.4,1000,2,25,4,27,,Overcast,Mainchannel,Glide Edgewater
4177,126,9.4,89,0.24,0,80,0,20,0,0,100,0,0,0,0,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hour riffle,2001-04-11,55,56.4,1000,2,25,4,27,,Overcast,Mainchannel,Glide Edgewater
