observation_id,survey_id,unit,count,substrate,overhead_cover,instream_cover,channel_geomorphic_unit,depth,fork_length,species,run,clipped
16779,745,408,18,23,1,E,Glide Margin,0.3,50,chinook salmon,NA,NA
16780,745,408,2,23,1,E,Glide Margin,0.3,55,wakasagi,NA,NA
16781,745,408,4,23,1,E,Glide Margin,0.3,35,chinook salmon,NA,NA
16782,745,408,5,23,1,E,Glide Margin,0.3,60,chinook salmon,NA,NA
16783,745,408,15,23,1,E,Glide Margin,0.3,45,chinook salmon,NA,NA
16784,745,408,2,23,1,E,Glide Margin,0.6,100,sacramento sucker,NA,NA
16785,745,408,8,34,1,BF,Riffle Margin,0.4,70,wakasagi,NA,NA
16787,746,266,200,34,1,CDE,Glide Margin,0.5,40,chinook salmon,NA,NA
16788,746,266,300,34,1,CDE,Glide Margin,0.5,45,chinook salmon,NA,NA
16789,746,266,80,34,0,E,Glide Margin,0.2,35,chinook salmon,NA,NA
16790,746,266,60,34,0,E,Glide Margin,0.2,40,chinook salmon,NA,NA
16791,746,266,200,34,0,E,Glide Margin,0.2,45,chinook salmon,NA,NA
16792,746,268,30,134,0,E,Backwater,0.2,45,chinook salmon,NA,NA
16793,746,268,20,134,0,E,Backwater,0.2,40,chinook salmon,NA,NA
16794,746,268,5,134,0,E,Backwater,0.2,50,chinook salmon,NA,NA
16795,746,268,1,134,0,E,Backwater,0.2,35,chinook salmon,NA,NA
16796,746,268,25,23,0,E,Glide Margin,0.2,40,chinook salmon,NA,NA
16797,746,268,30,23,0,E,Glide Margin,0.2,45,chinook salmon,NA,NA
16798,746,268,10,23,0,E,Glide Margin,0.2,50,chinook salmon,NA,NA
16799,746,268,10,23,0,E,Glide Margin,0.2,35,chinook salmon,NA,NA
16800,747,323B,16,13,0,BE,Backwater,0.4,60,sacramento pikeminnow or hardhead,NA,NA
16801,747,323B,1,13,0,BE,Backwater,0.3,35,chinook salmon,NA,NA
16802,747,323B,16,3,0,E,Glide Margin,0.4,40,chinook salmon,NA,NA
16803,747,323B,31,34,0,E,Glide Margin,0.2,40,chinook salmon,NA,NA
16804,747,323B,3,34,0,E,Glide Margin,0.2,45,chinook salmon,NA,NA
16805,747,323B,30,34,0,BCE,Glide Margin,0.4,40,chinook salmon,NA,NA
16806,747,323B,12,34,0,BCE,Glide Margin,0.4,45,chinook salmon,NA,NA
16807,747,323B,6,34,0,BCE,Glide Margin,0.4,50,chinook salmon,NA,NA
1515,62,216,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
16808,747,323B,2,34,0,BCE,Glide Margin,0.4,55,chinook salmon,NA,NA
16809,747,323A,15,1234,1,BCDEF,Glide Margin,0.4,55,chinook salmon,NA,NA
16810,747,323A,20,1234,1,BCDEF,Glide Margin,0.4,45,chinook salmon,NA,NA
16811,747,323A,15,1234,1,BCDEF,Glide Margin,0.4,50,chinook salmon,NA,NA
16812,747,323A,8,1234,1,BCDEF,Glide Margin,0.4,55,chinook salmon,NA,NA
16813,747,323A,5,1234,1,BCDEF,Glide Margin,0.4,60,chinook salmon,NA,NA
16814,747,323A,4,1234,1,BCDEF,Glide Margin,0.4,50,sacramento pikeminnow or hardhead,NA,NA
16815,747,323A,8,1234,1,BCDEF,Glide Margin,0.4,60,sacramento pikeminnow or hardhead,NA,NA
16816,747,323A,5,1234,1,BCDEF,Glide Margin,0.4,70,sacramento pikeminnow or hardhead,NA,NA
16817,747,323A,10,34,0,BE,Glide Margin,0.2,35,chinook salmon,NA,NA
16818,747,323A,5,34,0,BE,Glide Margin,0.2,40,chinook salmon,NA,NA
16819,747,323A,6,34,0,BE,Glide Margin,0.2,45,chinook salmon,NA,NA
16820,747,323A,3,34,0,BE,Glide Margin,0.2,50,chinook salmon,NA,NA
16821,747,323A,30,345,1,BCDEF,Glide Margin,0.3,35,chinook salmon,NA,NA
16822,747,323A,30,345,1,BCDEF,Glide Margin,0.3,40,chinook salmon,NA,NA
16823,747,323A,40,345,1,BCDEF,Glide Margin,0.3,45,chinook salmon,NA,NA
16824,747,323A,20,345,1,BCDEF,Glide Margin,0.3,50,chinook salmon,NA,NA
16825,747,323A,5,345,1,BCDEF,Glide Margin,0.3,55,chinook salmon,NA,NA
16826,747,323A,3,345,1,BCDEF,Glide Margin,0.3,60,chinook salmon,NA,NA
16827,747,323A,1,45,0,A,Glide,0.6,80,unidentified sculpin,NA,NA
16828,747,323A,30,12,1,BCE,Glide Margin,0.3,35,chinook salmon,NA,NA
16829,747,323A,50,12,1,BCE,Glide Margin,0.3,40,chinook salmon,NA,NA
16830,747,323A,40,12,1,BCE,Glide Margin,0.3,45,chinook salmon,NA,NA
16831,747,323A,15,12,1,BCE,Glide Margin,0.3,50,chinook salmon,NA,NA
16832,747,323A,4,12,1,BCE,Glide Margin,0.3,60,chinook salmon,NA,NA
16833,747,323A,30,12,0,BCE,Glide,0.5,65,sacramento pikeminnow or hardhead,NA,NA
16834,747,323A,10,12,0,BCE,Glide,0.5,70,sacramento pikeminnow or hardhead,NA,NA
16835,747,323A,28,12,0,BCE,Glide,0.5,55,sacramento pikeminnow or hardhead,NA,NA
16836,748,402,200,23,1,CDE,Glide Margin,0.4,40,chinook salmon,NA,NA
16837,748,402,200,23,1,CDE,Glide Margin,0.4,45,chinook salmon,NA,NA
16838,748,402,200,23,1,CDE,Glide Margin,0.4,50,chinook salmon,NA,NA
3060,89,502,1,4,1,A,Glide,1,425,large mouth bass,NA,NA
16839,748,402,200,23,1,CDE,Glide Margin,0.4,55,chinook salmon,NA,NA
16840,748,402,3,2,1,BDE,Backwater,0.2,40,chinook salmon,NA,NA
16841,748,403,1,1,0,E,Pool,0.1,35,chinook salmon,NA,NA
16842,748,403,40,14,0,E,Glide Margin,0.1,55,chinook salmon,NA,NA
16843,748,403,22,14,0,E,Glide Margin,0.1,60,chinook salmon,NA,NA
16844,748,403,16,14,0,E,Glide Margin,0.1,40,chinook salmon,NA,NA
16845,748,403,17,14,0,E,Glide Margin,0.1,45,chinook salmon,NA,NA
16846,748,397,0,NA,NA,NA,NA,NA,NA,z. nada,NA,NA
16847,749,408,10,13,1,BCDE,Glide Margin,0.2,40,chinook salmon,NA,NA
16848,749,408,5,13,1,BCDE,Glide Margin,0.2,45,chinook salmon,NA,NA
16849,749,408,45,1,1,BDE,Glide Margin,0.1,35,chinook salmon,NA,NA
16853,749,408,1,134,0,A,Riffle Margin,0.1,50,chinook salmon,NA,NA
16854,749,408,60,12,0,BCE,Glide Margin,0.3,45,chinook salmon,NA,NA
16855,749,408,30,12,0,BCE,Glide Margin,0.3,60,sacramento pikeminnow or hardhead,NA,NA
16856,749,408,5,12,0,BCE,Glide Margin,0.5,75,sacramento pikeminnow or hardhead,NA,NA
16857,749,408,2,12,0,BCE,Glide Margin,0.5,90,sacramento pikeminnow or hardhead,NA,NA
16858,749,408,40,34,0,A,Glide Margin,0.4,45,chinook salmon,NA,NA
16859,749,408,20,34,0,A,Glide Margin,0.4,50,chinook salmon,NA,NA
16860,750,502,4,134,1,BE,Backwater,0.4,50,sacramento sucker,NA,NA
16861,750,502,11,134,1,BE,Backwater,0.4,60,sacramento sucker,NA,NA
16862,750,502,10,134,1,BE,Backwater,0.4,70,sacramento sucker,NA,NA
16863,750,502,9,134,1,BE,Backwater,0.4,80,sacramento sucker,NA,NA
16864,750,502,2,134,1,BE,Backwater,0.4,100,sacramento sucker,NA,NA
16865,750,502,11,134,1,BE,Backwater,0.4,50,sacramento pikeminnow or hardhead,NA,NA
16866,750,502,20,134,1,BE,Backwater,0.4,60,sacramento pikeminnow or hardhead,NA,NA
16867,750,502,30,134,1,BE,Backwater,0.4,70,sacramento pikeminnow or hardhead,NA,NA
16868,750,502,60,134,1,BE,Backwater,0.4,80,sacramento pikeminnow or hardhead,NA,NA
16869,750,502,100,134,1,BE,Backwater,0.5,45,sacramento pikeminnow or hardhead,NA,NA
16870,750,502,100,134,1,BE,Backwater,0.5,55,sacramento pikeminnow or hardhead,NA,NA
3062,89,487,85,1,0,E,Glide Margin,1,125,sacramento pikeminnow or hardhead,NA,NA
16871,750,499,7,1,1,E,Backwater,0.2,70,sacramento pikeminnow or hardhead,NA,NA
16872,750,502,5,12,1,E,Backwater,0.1,30,NA,NA,NA
16873,750,502,10,12,1,E,Backwater,0.1,25,NA,NA,NA
16874,750,502,1,12,0,E,Backwater,0.3,50,chinook salmon,NA,NA
16875,750,499,50,2,0,E,Backwater,1,90,wakasagi,NA,NA
16876,750,502,8,12,0,E,Backwater,0.3,60,chinook salmon,NA,NA
16877,751,450,0,NA,NA,E,NA,NA,NA,z. nada,NA,NA
16880,751,450,1,3456,0,A,Riffle,0.4,350,o. mykiss,NA,NA
16881,752,426,15,12,0,BCE,Glide Margin,0.3,40,chinook salmon,NA,NA
16882,752,426,40,12,0,BCE,Glide Margin,0.3,45,chinook salmon,NA,NA
16883,752,426,25,12,0,BCE,Glide Margin,0.3,50,chinook salmon,NA,NA
16884,752,426,20,12,1,BCDE,Glide Margin,0.6,70,sacramento pikeminnow or hardhead,NA,NA
16885,752,426,10,12,1,BCDE,Glide Margin,0.6,90,sacramento pikeminnow or hardhead,NA,NA
16886,752,426,3,12,1,BCDE,Glide Margin,0.6,110,sacramento pikeminnow or hardhead,NA,NA
16887,752,424,2,34,0,A,Glide Margin,1,85,wakasagi,NA,NA
16888,754,499,0,NA,NA,NA,NA,NA,NA,z. nada,NA,NA
16889,754,502,36,1,1,DE,Glide Margin,0.2,60,chinook salmon,NA,NA
16890,754,502,189,1,1,DE,Glide Margin,0.2,50,chinook salmon,NA,NA
16891,754,502,56,1,1,DE,Glide Margin,0.2,45,chinook salmon,NA,NA
16892,754,502,12,1,1,DE,Glide Margin,0.2,70,chinook salmon,NA,NA
16893,754,502,1,1,1,BDE,Glide Margin,0.3,70,chinook salmon,NA,NA
16894,754,502,3,1,1,BDE,Glide Margin,0.3,65,chinook salmon,NA,NA
16895,754,502,10,1,1,BDE,Glide Margin,0.3,50,chinook salmon,NA,NA
16896,754,499,2,1,1,CD,Glide Margin,0.6,40,chinook salmon,NA,NA
16897,754,499,25,1,1,DE,Glide Margin,0.3,40,chinook salmon,NA,NA
16898,754,499,10,1,1,DE,Glide Margin,0.3,45,chinook salmon,NA,NA
16899,754,499,5,1,1,DE,Glide Margin,0.3,50,chinook salmon,NA,NA
16900,754,499,1,1,1,DE,Glide Margin,0.2,60,chinook salmon,NA,NA
16901,754,502,10,123,0,BE,Glide Margin,0.6,45,chinook salmon,NA,NA
16902,754,502,40,34,1,BCDE,Glide Margin,0.2,45,chinook salmon,NA,NA
3065,89,408,3,4,0,B,Glide,0.75,200,sacramento pikeminnow or hardhead,NA,NA
16903,754,502,10,34,1,BCDE,Glide Margin,0.6,55,chinook salmon,NA,NA
16904,754,502,1,134,1,BDE,Glide,0.4,45,chinook salmon,NA,NA
16905,754,499,0,NA,NA,NA,NA,NA,NA,z. nada,NA,NA
16907,755,487,0,NA,NA,NA,NA,NA,NA,z. nada,NA,NA
16908,755,486,10,123,0,E,Glide Margin,0.4,50,chinook salmon,NA,NA
16909,755,486,15,123,0,E,Glide Margin,0.4,50,chinook salmon,NA,NA
16910,755,486,6,123,0,E,Glide Margin,0.4,55,chinook salmon,NA,NA
16911,755,486,1,123,0,E,Glide Margin,0.4,60,chinook salmon,NA,NA
16912,755,486,100,1,1,BCDE,Glide Margin,0.4,45,chinook salmon,NA,NA
16913,755,486,150,1,1,BCDE,Glide Margin,0.4,50,chinook salmon,NA,NA
16914,755,486,250,1,1,BCDE,Glide Margin,0.4,55,chinook salmon,NA,NA
16915,755,486,40,1,1,BCDE,Glide Margin,0.4,60,chinook salmon,NA,NA
16916,755,486,12,1,1,BCDE,Glide Margin,0.4,65,chinook salmon,NA,NA
16917,755,486,2,1,1,BCDE,Glide Margin,0.4,70,chinook salmon,NA,NA
16918,755,486,10,1,1,BCDE,Glide Margin,0.4,55,sacramento pikeminnow or hardhead,NA,NA
16919,755,486,10,1,1,BCDE,Glide Margin,0.4,65,sacramento pikeminnow or hardhead,NA,NA
16920,755,486,5,1,1,BCDE,Glide Margin,0.4,70,sacramento pikeminnow or hardhead,NA,NA
16921,755,486,3,1,1,BCDE,Glide Margin,0.4,80,sacramento pikeminnow or hardhead,NA,NA
16923,756,424,1,15,1,DE,Glide Margin,0.2,40,chinook salmon,NA,NA
16924,756,424,8,15,1,DE,Glide Margin,0.2,45,chinook salmon,NA,NA
16926,756,426,25,135,1,BCDE,Glide Margin,0.5,55,chinook salmon,NA,NA
16927,756,426,3,135,1,BCDE,Glide Margin,0.5,65,chinook salmon,NA,NA
16928,756,426,1,135,1,BCDE,Glide Margin,0.5,70,chinook salmon,NA,NA
16929,756,426,10,135,1,BCDE,Glide Margin,0.5,70,wakasagi,NA,NA
16930,756,426,20,135,1,BCDE,Glide Margin,0.5,65,wakasagi,NA,NA
16931,756,426,40,15,1,BDE,Backwater,0.3,45,chinook salmon,NA,NA
16932,756,426,20,15,1,BDE,Backwater,0.3,55,chinook salmon,NA,NA
16933,756,426,10,15,1,BDE,Backwater,0.3,65,chinook salmon,NA,NA
16934,756,426,30,45,1,BE,Glide Margin,0.4,45,chinook salmon,NA,NA
1354,58,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16935,756,426,30,45,1,BE,Glide Margin,0.4,55,chinook salmon,NA,NA
16936,756,426,5,45,1,BE,Glide Margin,0.4,65,chinook salmon,NA,NA
16937,758,55,100,13,0,BE,Backwater,0.3,40,chinook salmon,NA,NA
16938,758,55,200,13,0,BE,Backwater,0.3,45,chinook salmon,NA,NA
16939,758,55,300,13,0,BE,Backwater,0.3,55,chinook salmon,NA,NA
16940,758,55,100,13,0,BE,Backwater,0.3,60,chinook salmon,NA,NA
16941,758,55,4,13,0,BE,Backwater,0.3,70,chinook salmon,NA,NA
16942,758,55,1,13,0,BE,Backwater,0.3,75,bluegill,NA,NA
16943,758,55,2,13,0,BE,Backwater,0.3,85,bluegill,NA,NA
16944,758,55,1,13,0,BE,Backwater,0.3,100,bluegill,NA,NA
16945,758,55,2,13,0,BE,Backwater,0.3,60,tule perch,NA,NA
16946,758,55,3,13,0,BE,Backwater,0.3,70,tule perch,NA,NA
16947,758,55,2,13,0,BE,Backwater,0.3,80,tule perch,NA,NA
16948,758,55,1,13,0,BE,Backwater,0.3,70,NA,NA,NA
16949,758,55,1,13,0,BE,Backwater,0.3,70,large mouth bass,NA,NA
16950,758,55,40,13,0,BE,Backwater,0.1,20,NA,NA,NA
16951,758,55,35,13,0,BE,Backwater,0.1,25,NA,NA,NA
16952,758,55,25,13,0,BE,Backwater,0.1,30,NA,NA,NA
16953,758,55,1,13,0,BE,Backwater,0.3,55,sacramento pikeminnow or hardhead,NA,NA
16954,758,55,1,13,0,BE,Backwater,0.1,28,o. mykiss,NA,FALSE
16955,758,55,1,13,0,BE,Backwater,0.1,26,o. mykiss,NA,FALSE
16961,758,56,200,12,1,BDE,Glide Margin,0.6,85,chinook salmon,NA,NA
16962,758,56,100,23,1,BD,Glide Margin,0.3,35,chinook salmon,NA,NA
16963,758,56,40,23,1,BD,Glide Margin,0.3,45,chinook salmon,NA,NA
16964,758,56,10,23,1,BD,Glide Margin,0.3,55,chinook salmon,NA,NA
16965,758,56,4,12,1,BDE,Backwater,0.3,60,wakasagi,NA,NA
16966,758,56,50,12,1,BDE,Backwater,0.3,35,chinook salmon,NA,NA
16967,758,56,50,12,1,BDE,Backwater,0.3,45,chinook salmon,NA,NA
3066,89,408,10,4,0,B,Glide,0.75,125,sacramento pikeminnow or hardhead,NA,NA
16968,758,56,200,12,1,BDE,Backwater,0.3,55,chinook salmon,NA,NA
16969,758,56,200,12,1,BDE,Backwater,0.3,65,chinook salmon,NA,NA
16970,758,56,50,12,1,BDE,Backwater,0.3,75,chinook salmon,NA,NA
16971,758,56,30,12,1,BDE,Backwater,0.3,85,chinook salmon,NA,NA
16972,758,55,0,NA,NA,NA,NA,NA,NA,z. nada,NA,NA
16973,759,96,32,34,1,BDE,Glide Margin,0.3,35,chinook salmon,NA,NA
16974,759,96,16,34,1,BDE,Glide Margin,0.3,45,chinook salmon,NA,NA
16975,759,96,17,34,2,BF,Glide Margin,0.3,35,chinook salmon,NA,NA
16976,759,97,4,45,0,A,Glide,2,400,sacramento sucker,NA,NA
16977,759,96,30,123,1,BCDE,Glide Margin,0.3,45,chinook salmon,NA,NA
16992,759,96,15,45,0,A,Glide Margin,0.2,25,o. mykiss,NA,FALSE
16993,759,96,30,45,0,A,Glide Margin,0.2,30,o. mykiss,NA,FALSE
16994,759,96,10,45,0,A,Glide Margin,0.2,40,o. mykiss,NA,FALSE
16995,759,96,10,45,0,A,Glide Margin,0.2,40,chinook salmon,NA,NA
16996,759,96,20,45,0,A,Glide Margin,0.2,45,chinook salmon,NA,NA
16997,759,96,3,45,0,A,Glide Margin,0.2,55,chinook salmon,NA,NA
16998,759,96,1000,1,0,BCE,Backwater,0.3,45,chinook salmon,NA,NA
16999,759,96,900,1,0,BCE,Backwater,0.3,50,chinook salmon,NA,NA
17000,759,96,50,1,0,BCE,Backwater,0.3,60,chinook salmon,NA,NA
17001,759,97,1,4,0,A,Glide,0.4,60,unidentified sculpin,NA,NA
3067,89,408,2,2,0,B,Glide,0.4,60,sacramento pikeminnow or hardhead,NA,NA
17002,759,98,100,34,0,A,Glide Margin,0.3,35,chinook salmon,NA,NA
17003,759,98,150,34,0,A,Glide Margin,0.3,45,chinook salmon,NA,NA
17004,759,98,200,34,0,A,Glide Margin,0.3,50,chinook salmon,NA,NA
17005,759,98,200,34,0,A,Glide Margin,0.3,55,chinook salmon,NA,NA
17006,759,98,10,34,0,A,Glide Margin,0.3,60,chinook salmon,NA,NA
17007,759,98,2,34,0,A,Glide Margin,0.3,30,o. mykiss,NA,FALSE
17008,759,98,50,34,1,BCE,Glide Margin,0.3,35,chinook salmon,NA,NA
17009,759,98,100,34,1,BCE,Glide Margin,0.3,45,chinook salmon,NA,NA
17010,759,98,30,34,1,BCE,Glide Margin,0.3,55,chinook salmon,NA,NA
17011,759,98,8,34,1,BCE,Glide Margin,0.3,60,chinook salmon,NA,NA
17012,759,98,5,34,1,BCE,Glide Margin,0.3,65,chinook salmon,NA,NA
17013,759,98,1,34,1,BCE,Glide Margin,0.3,70,chinook salmon,NA,NA
17014,759,98,1,34,1,BCE,Glide Margin,0.3,60,wakasagi,NA,NA
17015,760,28,30,34,1,F,Glide Margin,0.3,35,chinook salmon,NA,NA
17016,760,28,50,34,1,F,Glide Margin,0.3,40,chinook salmon,NA,NA
17017,760,28,10,34,1,F,Glide Margin,0.3,45,chinook salmon,NA,NA
17018,760,28,30,34,1,F,Glide Margin,0.3,55,chinook salmon,NA,NA
17019,760,28,2,34,1,F,Glide Margin,0.3,65,chinook salmon,NA,NA
17020,760,28,3,34,1,F,Glide Margin,0.3,70,chinook salmon,NA,NA
17021,760,28,2,34,1,F,Glide Margin,0.3,75,chinook salmon,NA,NA
17022,760,28,3,34,1,F,Glide Margin,0.3,30,o. mykiss,NA,FALSE
17023,760,28,2,34,1,F,Glide Margin,0.3,35,o. mykiss,NA,FALSE
17024,760,28,20,3,1,BE,Glide Margin,0.2,40,chinook salmon,NA,NA
17025,760,28,6,3,1,BE,Glide Margin,0.2,35,chinook salmon,NA,NA
17026,760,28,5,3,1,BE,Glide Margin,0.2,30,o. mykiss,NA,FALSE
17027,760,28,2,3,1,BE,Glide Margin,0.2,28,o. mykiss,NA,FALSE
17028,760,28,1,13,0,A,Glide,0.5,30,o. mykiss,NA,FALSE
17029,760,28,500,13,1,BCDE,Glide Margin,0.3,35,chinook salmon,NA,NA
17030,760,28,1000,13,1,BCDE,Glide Margin,0.3,40,chinook salmon,NA,NA
17031,760,28,1000,13,1,BCDE,Glide Margin,0.3,45,chinook salmon,NA,NA
17032,760,28,1000,13,1,BCDE,Glide Margin,0.3,50,chinook salmon,NA,NA
17033,760,28,500,13,1,BCDE,Glide Margin,0.3,55,chinook salmon,NA,NA
3068,89,408,2,2,1,E,Glide Margin,0.75,150,sacramento pikeminnow or hardhead,NA,NA
17034,760,28,80,13,1,BCDE,Glide Margin,0.3,60,chinook salmon,NA,NA
17035,760,28,50,13,1,BCDE,Glide Margin,0.3,65,chinook salmon,NA,NA
17036,760,28,15,13,1,BCDE,Glide Margin,0.3,70,chinook salmon,NA,NA
17037,760,28,3,13,1,BCDE,Glide Margin,0.3,75,chinook salmon,NA,NA
17038,760,28,30,13,1,BCDE,Glide Margin,0.3,27,o. mykiss,NA,FALSE
17039,760,28,60,13,1,BCDE,Glide Margin,0.3,30,o. mykiss,NA,FALSE
17040,760,28,40,13,1,BCDE,Glide Margin,0.3,35,o. mykiss,NA,FALSE
17041,761,33,20,125,1,BCDE,Pool,0.2,45,chinook salmon,NA,NA
17042,761,33,10,125,1,BCDE,Pool,0.2,55,chinook salmon,NA,NA
17043,761,33,20,125,1,BCDE,Pool,0.2,25,o. mykiss,NA,FALSE
17044,761,33,80,23,1,BDE,Glide,0.3,40,chinook salmon,NA,NA
17045,761,33,50,23,1,BDE,Glide,0.3,50,chinook salmon,NA,NA
17046,761,33,15,23,1,BDE,Glide,0.3,60,chinook salmon,NA,NA
17047,761,33,100,23,1,BDE,Glide,0.3,40,chinook salmon,NA,NA
17048,761,33,150,23,1,E,Glide,0.3,50,chinook salmon,NA,NA
17049,761,33,80,23,1,E,Glide,0.3,60,chinook salmon,NA,NA
17050,761,33,5,23,1,E,Glide,0.3,70,chinook salmon,NA,NA
17051,761,33,50,23,1,BE,Glide,0.3,50,chinook salmon,NA,NA
17052,761,33,30,23,1,BE,Glide,0.3,40,chinook salmon,NA,NA
17053,761,33,15,23,1,BE,Glide,0.3,60,chinook salmon,NA,NA
17054,761,33,2,23,1,BE,Glide,0.3,70,chinook salmon,NA,NA
17055,761,33,1,23,1,BE,Glide,0.3,110,o. mykiss,NA,FALSE
17056,761,33,15,23,1,BE,Glide,0.3,25,o. mykiss,NA,FALSE
17057,761,33,1,23,1,BE,Glide,0.3,120,o. mykiss,NA,FALSE
17058,761,26,320,23,1,E,Glide,0.3,50,chinook salmon,NA,NA
17059,761,26,1,23,1,E,Glide,0.3,115,o. mykiss,NA,FALSE
17060,761,26,280,23,1,E,Glide,0.3,40,chinook salmon,NA,NA
17061,761,26,70,23,1,E,Glide,0.3,50,chinook salmon,NA,NA
17062,761,26,50,23,1,E,Glide,0.3,50,chinook salmon,NA,NA
17063,761,26,300,23,1,E,Glide,0.3,40,chinook salmon,NA,NA
17064,761,26,5,23,1,E,Glide,0.3,60,chinook salmon,NA,NA
17065,761,26,300,23,1,E,Glide,0.3,40,chinook salmon,NA,NA
17066,761,26,150,23,1,E,Glide,0.3,50,chinook salmon,NA,NA
17067,761,33,3000,1,1,BCDE,Pool,0.4,35,chinook salmon,NA,NA
17068,761,33,1000,1,1,BCDE,Pool,0.4,45,chinook salmon,NA,NA
17069,761,33,1000,1,1,BCDE,Pool,0.6,55,chinook salmon,NA,NA
1396,59,25,1,4,1,B,Glide Margin,0.3,80,o. mykiss,NA,FALSE
17070,761,33,600,1,1,BCDE,Pool,0.2,25,o. mykiss,NA,FALSE
17071,761,33,1000,23,1,BDE,Glide,0.3,35,chinook salmon,NA,NA
17075,761,33,300,23,1,E,Glide,0.3,35,chinook salmon,NA,NA
17079,761,26,1,23,1,E,Glide,0.4,120,o. mykiss,NA,FALSE
17090,762,31,2,45,0,A,Glide,0.6,300,o. mykiss,NA,NA
17091,762,31,1,45,0,A,Glide,0.6,500,o. mykiss,NA,FALSE
17092,762,31,1,45,0,A,Glide,0.6,200,o. mykiss,NA,NA
17093,762,32,12,134,1,BD,Glide Margin,0.6,50,wakasagi,NA,NA
17094,762,31,1,45,1,BD,Glide Margin,0.6,510,o. mykiss,NA,FALSE
17095,762,31,2,45,1,BD,Glide Margin,0.6,400,sacramento sucker,NA,NA
17096,762,29,45,23,1,BE,Glide Margin,0.3,25,o. mykiss,NA,FALSE
17097,762,29,1050,23,1,BE,Glide Margin,0.3,40,chinook salmon,NA,NA
17098,762,29,80,23,1,BE,Glide Margin,0.3,50,chinook salmon,NA,NA
17099,763,175,200,34,1,BCDE,Riffle Margin,0.3,35,chinook salmon,NA,NA
17100,763,175,300,34,1,BCDE,Riffle Margin,0.3,45,chinook salmon,NA,NA
17101,763,175,300,34,1,BCDE,Riffle Margin,0.3,55,chinook salmon,NA,NA
17102,763,175,100,34,1,BCDE,Riffle Margin,0.3,65,chinook salmon,NA,NA
1397,59,25,1,4,2,F,Glide Margin,0.75,65,chinook salmon,NA,NA
17109,763,171,300,134,1,BDE,Backwater,0.3,35,chinook salmon,NA,NA
17110,763,171,200,134,1,BDE,Backwater,0.3,45,chinook salmon,NA,NA
17111,763,171,50,134,1,BDE,Backwater,0.3,40,sacramento sucker,NA,NA
17112,763,171,10,134,1,BDE,Backwater,0.3,30,o. mykiss,NA,FALSE
17113,763,171,3,134,1,BDE,Backwater,0.3,25,o. mykiss,NA,FALSE
17114,763,169,300,345,1,BCDE,Glide Margin,0.3,35,chinook salmon,NA,NA
17115,763,169,300,345,1,BCDE,Glide Margin,0.3,45,chinook salmon,NA,NA
17116,763,169,200,345,1,BCDE,Glide Margin,0.3,55,chinook salmon,NA,NA
17117,763,169,200,345,1,BCDE,Glide Margin,0.3,65,chinook salmon,NA,NA
17118,763,169,50,345,1,BCDE,Glide Margin,0.3,25,o. mykiss,NA,FALSE
17119,763,170,0,NA,NA,NA,NA,NA,NA,z. nada,NA,NA
17120,763,170,0,NA,NA,NA,NA,NA,NA,z. nada,NA,NA
17121,763,174,0,NA,NA,NA,NA,NA,NA,z. nada,NA,NA
17122,763,174,0,NA,NA,NA,NA,NA,NA,z. nada,NA,NA
17123,763,173,300,134,1,BCDE,Backwater,0.3,35,chinook salmon,NA,NA
17124,763,173,500,134,1,BCDE,Backwater,0.3,40,chinook salmon,NA,NA
17125,763,173,400,134,1,BCDE,Backwater,0.3,45,chinook salmon,NA,NA
17126,763,173,350,134,1,BCDE,Backwater,0.3,50,chinook salmon,NA,NA
17127,763,173,200,134,1,BCDE,Backwater,0.3,55,chinook salmon,NA,NA
17128,763,173,80,134,1,BCDE,Backwater,0.3,60,chinook salmon,NA,NA
17129,763,173,20,134,1,BCDE,Backwater,0.3,65,chinook salmon,NA,NA
17130,763,173,8,134,1,BCDE,Backwater,0.3,70,chinook salmon,NA,NA
17131,763,173,10,134,1,BCDE,Backwater,0.3,45,sacramento pikeminnow or hardhead,NA,NA
17132,763,173,20,134,1,BCDE,Backwater,0.3,45,sacramento pikeminnow or hardhead,NA,NA
17133,763,173,15,134,1,BCDE,Backwater,0.3,55,sacramento pikeminnow or hardhead,NA,NA
17134,763,173,4,134,1,BCDE,Backwater,0.3,60,sacramento pikeminnow or hardhead,NA,NA
17135,763,173,10,134,1,BCDE,Backwater,0.1,27,o. mykiss,NA,FALSE
17136,763,173,10,1234,1,BCEF,Glide Margin,0.2,30,o. mykiss,NA,FALSE
17137,763,173,6,1234,1,BCEF,Glide Margin,0.2,27,o. mykiss,NA,FALSE
1398,59,25,1,4,2,F,Glide Margin,0.75,35,o. mykiss,NA,FALSE
17138,763,173,4,1234,1,BCEF,Glide Margin,0.2,35,o. mykiss,NA,FALSE
17139,763,173,150,1234,1,BCEF,Glide Margin,0.3,35,chinook salmon,NA,NA
17140,763,173,200,1234,1,BCEF,Glide Margin,0.3,40,chinook salmon,NA,NA
17141,763,173,300,1234,1,BCEF,Glide Margin,0.3,45,chinook salmon,NA,NA
17142,763,173,80,1234,1,BCEF,Glide Margin,0.3,50,chinook salmon,NA,NA
17143,763,173,35,1234,1,BCEF,Glide Margin,0.3,55,chinook salmon,NA,NA
